"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"1669","TWrex-symptom","[SHAWL SCROTUM]","142","155","[FACIOGENITAL DYSPLASIA]","18","40","Aarskog syndrome ([FACIOGENITAL DYSPLASIA]) is an X-linked recessive genetic growth disorder characterized by short stature, dysmorphic facies, [SHAWL SCROTUM], and digital anomalies.","0"
"1677","TWrex-symptom","[OBESITY]","117","124","[AHO]","36","39","Albright hereditary osteodystrophy ([AHO]) is a genetic disorder characterized by short stature, skeletal defects, and [OBESITY].","0"
"1678","TWrex-symptom","[DESMOID]","81","88","[FAP]","58","61","In patients affected with familial adenomatous polyposis ([FAP]), the incidence of [DESMOID]s is much higher than in the general population.","0"
"1700","TWrex-symptom","[RETARDATION]","92","103","[CDLS]","28","32","Cornelia de Lange syndrome ([CDLS]), a congenital disorder characterized by growth and mental [RETARDATION], hirsutism, and skeletal and cardiac anomalies, has been associated with a number of ophthalmic abnormalities including synophrys, long eyelashes, myopia, nasolacrimal duct obstruction, and ptosis.","0"
"1702","TWrex-symptom","[PNEUMONIA]","104","113","[XLA]","77","80","The case of a 20-year-old patient, affected by X-linked agammaglobulinaemia ([XLA]), who developed severe [PNEUMONIA] from Pneumocystis jiroveci (formerly Pneumocystis carinii) (PCP), is reported.","0"
"1721","TWrex-symptom","[OBESITY]","69","76","[BB]","23","25","Bardet-Biedl syndrome ([BB]S) is a human genetic disorder resulting in [OBESITY], retinal degeneration, polydactyly, and nephropathy.","0"
"1726","TWrex-symptom","[MEDULLARY THYROID CARCINOMA]","204","231","[SYNDROME]","60","68","Three different forms have been identified: MEN 1 (Werner's [SYNDROME]) includes parathyroid hyperplasia in combination with pancreatic islet cell and pituitary tumours; MEN 2a (Sipple's syndrome) includes [MEDULLARY THYROID CARCINOMA] in association with phaeochromocytoma and parathyroid hyperplasia; MEN 2b includes medullary thyroid carcinoma, phaeochromocytoma and mucosal neuromas.","0"
"1727","TWrex-symptom","[MEDULLARY THYROID CARCINOMA]","204","231","[SYNDROME]","185","193","Three different forms have been identified: MEN 1 (Werner's syndrome) includes parathyroid hyperplasia in combination with pancreatic islet cell and pituitary tumours; MEN 2a (Sipple's [SYNDROME]) includes [MEDULLARY THYROID CARCINOMA] in association with phaeochromocytoma and parathyroid hyperplasia; MEN 2b includes medullary thyroid carcinoma, phaeochromocytoma and mucosal neuromas.","0"
"1728","TWrex-symptom","[MEDULLARY THYROID CARCINOMA]","315","342","[SYNDROME]","60","68","Three different forms have been identified: MEN 1 (Werner's [SYNDROME]) includes parathyroid hyperplasia in combination with pancreatic islet cell and pituitary tumours; MEN 2a (Sipple's syndrome) includes medullary thyroid carcinoma in association with phaeochromocytoma and parathyroid hyperplasia; MEN 2b includes [MEDULLARY THYROID CARCINOMA], phaeochromocytoma and mucosal neuromas.","0"
"1729","TWrex-symptom","[MEDULLARY THYROID CARCINOMA]","315","342","[SYNDROME]","185","193","Three different forms have been identified: MEN 1 (Werner's syndrome) includes parathyroid hyperplasia in combination with pancreatic islet cell and pituitary tumours; MEN 2a (Sipple's [SYNDROME]) includes medullary thyroid carcinoma in association with phaeochromocytoma and parathyroid hyperplasia; MEN 2b includes [MEDULLARY THYROID CARCINOMA], phaeochromocytoma and mucosal neuromas.","0"
"1742","TWrex-symptom","[SEVERE ACUTE RESPIRATORY SYNDROME]","38","71","[SARS]","73","77","Taiwan was affected by an outbreak of [SEVERE ACUTE RESPIRATORY SYNDROME] ([SARS]) in early 2003.","0"
"1743","TWrex-symptom","[MYOPIA]","81","87","[KNOBLOCH SYNDROME]","23","40","Two sibs affected with [KNOBLOCH SYNDROME] comprising severe visual handicap (high [MYOPIA] and retinal detachment with other defects), atypical occipital cephalocele, and unusual plantar creases are described.","0"
"1746","TWrex-symptom","[ICHTHYOSIS]","50","60","[STS]","203","206","We report on a Sardinian pedigree with congenital [ICHTHYOSIS] associated with normal levels of steroid sulfatase and a normal molecular pattern, as detectable with a cDNA probe for the steroid sulfatase ([STS]) gene.","0"
"1759","TWrex-symptom","[OBESITY]","0","7","[OH]","34","36","[OBESITY] hypoventilation syndrome ([OH]S), defined as a PaO2 less than or equal to 55 mmHg and/or PaCo2 greater than or equal to 47 mmHg, was found in approximately 8% of morbidly obese patients undergoing gastric surgery for morbid obesity and was frequently associated with clinically significant pulmonary hypertension and cardiac dysfunction.","0"
"1760","TWrex-symptom","[OBESITY]","230","237","[OH]","34","36","Obesity hypoventilation syndrome ([OH]S), defined as a PaO2 less than or equal to 55 mmHg and/or PaCo2 greater than or equal to 47 mmHg, was found in approximately 8% of morbidly obese patients undergoing gastric surgery for morbid [OBESITY] and was frequently associated with clinically significant pulmonary hypertension and cardiac dysfunction.","0"
"1763","TWrex-symptom","[HEADACHE]","143","151","[MIGRAINE]","153","161","Pattern reversal visual evoked potentials (PVEPs) were recorded in 20 patients with migraine with aura (MA), 19 patients with migraine without [HEADACHE] ([MIGRAINE] equivalent; ME) during interictal periods, and 34 normal subjects.","0"
"1767","TWrex-symptom","[THROMBOCYTOPENIA]","126","142","[NAIT]","144","148","The platelet antigens, PlA1 and PlA2, are responsible for most cases of posttransfusion purpura (PTP) and neonatal alloimmune [THROMBOCYTOPENIA] ([NAIT]) in the caucasian population and are determined by two allelic forms of the platelet glycoprotein GPIIIa gene.","0"
"1777","TWrex-symptom","[LEARNING DISABILITIES]","157","178","[VCFS]","74","78","Deletions at 22q11.2 are linked to DiGeorge or velocardiofacial syndrome ([VCFS]), whose hallmarks include heart, limb, and craniofacial anomalies, as well as [LEARNING DISABILITIES] and increased incidence of schizophrenia.","0"
"1780","TWrex-symptom","[DIABETES MELLITUS]","135","152","[WFS1]","20","24","Wolfram syndrome 1 ([WFS1], OMIM 222300), a rare genetic disorder characterized by optic nerve atrophy, deafness, diabetes insipidus and [DIABETES MELLITUS], is caused by mutations of WFS1, encoding WFS1/wolframin.","0"
"1784","TWrex-symptom","[RELATIVE MACROCEPHALY]","224","245","[CFC SYNDROME]","67","79","Together with recent findings of BRAF, MEK1, and MEK2 mutations in [CFC SYNDROME] and HRAS mutations in Costello syndrome, another clinically related disorder, it has now become clear that Noonan-like features (short stature, [RELATIVE MACROCEPHALY], facial anomalies, learning difficulties) that are found in these three related disorders are a result of constitutive activation of the Ras-Raf-extracellular signal-regulated and mitogen-activated protein kinase pathway.","0"
"1786","TWrex-symptom","[VISUAL HALLUCINATION]","120","140","[DLB]","27","30","Dementia with Lewy bodies ([DLB]) is characterized by progressive dementia with two of three core symptoms; Parkinsonism, [VISUAL HALLUCINATION]s or disturbances of consciousness/fluctuating attention.","0"
"1789","TWrex-symptom","[SEVERE ACUTE RESPIRATORY SYNDROME]","57","90","[SARS]","92","96","This paper explored experiences caring for patients with [SEVERE ACUTE RESPIRATORY SYNDROME] ([SARS]), with a focus on the suffering between the &quot;private&quot; and &quot;professional&quot; selves, in order to describe the psychological impact and ethical practice of SARS events as related to nursing professionals.","0"
"1796","TWrex-symptom","[EXAGGERATED STARTLE RESPONSE]","119","147","[STHE]","55","59","Hyperekplexia or startle disease (stiff baby syndrome, [STHE]) is a hereditary neurological disorder characterised by an [EXAGGERATED STARTLE RESPONSE] and infantile muscle hypertonia.","0"
"1814","TWrex-symptom","[HAEMOLYSIS]","67","77","[MAHA]","37","41","Microangiopathic haemolytic anaemia ([MAHA]) describes intravascular [HAEMOLYSIS] due to mechanical destruction of red cells as a result of pathological changes in small blood vessels.","0"
"1819","TWrex-symptom","[PAIN]","19","23","[FM]","70","72","Thirty neuropathic [PAIN] (NP) patients, 28 patients with fibromyalgia ([FM]), and 26 pain-free age- and gender-matched controls were included and examined with respect to mental distress (self-rated Symptom Checklist-92), depression (doctor-rated Hamilton Depression Scale and self-rated Major Depression Inventory), and anxiety (doctor-rated Hamilton Anxiety Scale and self-rated Anxiety Inventory.","0"
"1820","TWrex-symptom","[PAIN]","82","86","[FM]","70","72","Thirty neuropathic pain (NP) patients, 28 patients with fibromyalgia ([FM]), and 26 [PAIN]-free age- and gender-matched controls were included and examined with respect to mental distress (self-rated Symptom Checklist-92), depression (doctor-rated Hamilton Depression Scale and self-rated Major Depression Inventory), and anxiety (doctor-rated Hamilton Anxiety Scale and self-rated Anxiety Inventory.","0"
"1821","TWrex-symptom","[PURPURA]","28","35","[TTP]","37","40","Thrombotic thrombocytopenic [PURPURA] ([TTP]) is a severe disorder affecting the microcirculation of multiple organ systems.","0"
"1834","TWrex-symptom","[PURPURA]","95","102","[ITP]","104","107","The case is reported of a 30-year-old primigravida presenting with idiopathic thrombocytopenic [PURPURA] ([ITP]) at 31 weeks gestation.","0"
"1860","TWrex-symptom","[CMV]","137","140","[CYTOMEGALOVIRUS]","120","135","Potential effects of forced CD20 expression on T-cell function were investigated by comparing CD20- and mock-transduced [CYTOMEGALOVIRUS] ([CMV]) specific T cells for cytolysis, cytokine release and proliferation.","0"
"1878","TWrex-symptom","[OPCA]","66","70","[MSA]","154","157","For elucidation of actual status of olivopontocerebellar atrophy ([OPCA]) in nosological relation to Shy-Drager syndrome (SDS) and multiple system atrophy ([MSA]), neuropathological examination with morphometric survey on the intermediolateral column of the spinal cord was performed.","0"
"1880","TWrex-symptom","[TACHYCARDIA]","20","31","[AVNRT]","112","117","Diagnosis of atrial [TACHYCARDIA], orthodromic reciprocating tachycardia, and atrial nodal reentrant tachycardia ([AVNRT]) are discussed.","0"
"1881","TWrex-symptom","[TACHYCARDIA]","59","70","[AVNRT]","112","117","Diagnosis of atrial tachycardia, orthodromic reciprocating [TACHYCARDIA], and atrial nodal reentrant tachycardia ([AVNRT]) are discussed.","0"
"1882","TWrex-symptom","[TACHYCARDIA]","99","110","[AVNRT]","112","117","Diagnosis of atrial tachycardia, orthodromic reciprocating tachycardia, and atrial nodal reentrant [TACHYCARDIA] ([AVNRT]) are discussed.","0"
"1884","TWrex-symptom","[THROMBOCYTOPENIA]","7","23","[GESTATIONAL THROMBOCYTOPENIA]","136","164","Foetal [THROMBOCYTOPENIA] can be caused by maternal complications (immune thrombocytopenic purpura, neonatal alloimmune thrombocytopenia, [GESTATIONAL THROMBOCYTOPENIA], preeclampsia, alloimmune haemolytic disease) or infectious diseases (toxoplasmosis, cytomegalovirus, rubella) or be of true foetal origin (chromosomal abnormalities, malformations, congenital thrombocytopenia, intrauterine growth retardation.","0"
"1886","TWrex-symptom","[THROMBOCYTOPENIA]","358","374","[GESTATIONAL THROMBOCYTOPENIA]","136","164","Foetal thrombocytopenia can be caused by maternal complications (immune thrombocytopenic purpura, neonatal alloimmune thrombocytopenia, [GESTATIONAL THROMBOCYTOPENIA], preeclampsia, alloimmune haemolytic disease) or infectious diseases (toxoplasmosis, cytomegalovirus, rubella) or be of true foetal origin (chromosomal abnormalities, malformations, congenital [THROMBOCYTOPENIA], intrauterine growth retardation.","0"
"1887","TWrex-symptom","[THROMBOCYTOPENIA]","7","23","[ITP]","25","28","Immune [THROMBOCYTOPENIA] ([ITP]) is a bleeding disorder characterized by antibody-opsonized platelets being prematurely destroyed in the spleen, although some patients with itp may have a cell-mediated form of thrombocytopenia.","0"
"1889","TWrex-symptom","[THROMBOCYTOPENIA]","207","223","[ITP]","25","28","Immune thrombocytopenia ([ITP]) is a bleeding disorder characterized by antibody-opsonized platelets being prematurely destroyed in the spleen, although some patients with itp may have a cell-mediated form of [THROMBOCYTOPENIA].","0"
"1891","TWrex-symptom","[LEUKAEMIA]","81","90","[CML]","92","95","Between August 1985 and October 1987 we treated 35 patients with chronic myeloid [LEUKAEMIA] ([CML]) by high dose chemotherapy, total body irradiation (TBI) (1000 or 1200 cGy, n = 31) and total lymphoid irradiation (TLI) (800 or 600 cGy, n = 35) preceding allogeneic bone marrow transplantation (BMT.","0"
"1898","TWrex-symptom","[NEUROFIBRILLARY TANGLE]","213","235","[PSP]","74","77","A number of related conditions, including progressive supranuclear palsy ([PSP]), corticobasal degeneration, Pick's disease, and the parkinsonism dementia complex of Guam, are characterized by the deposition of tau [NEUROFIBRILLARY TANGLE]s in the absence of amyloid pathology.","0"
"1911","TWrex-symptom","[CUTANEOUS ERUPTION]","122","140","[AILT]","36","40","Angioimmunoblastic T-cell lymphoma ([AILT]) is an aggressive peripheral T-cell lymphoma that is frequently accompanied by a [CUTANEOUS ERUPTION].","0"
"1914","TWrex-symptom","[HIRSCHSPRUNG DISEASE]","92","112","[NEOPLASIA]","239","248","Loss-of-function mutations in RET are associated with enteric nervous system abnormalities ([HIRSCHSPRUNG DISEASE]) and renal deficits (Potter's syndrome), whereas activating mutations lead to hereditary cancer syndromes (multiple endocrine [NEOPLASIA] type 2A and type 2B.","0"
