"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"661","TWrex-diagnose","[TUBERCULOSIS]","300","312","[PPD]","191","194","The ppd-based IFN-gamma test was very effective in differentiating animals vaccinated against Johne's disease that were skin-test positive from those with bovine tuberculosis, and the use of [PPD] or specific mycobacterial antigens minimised the number of false positive reactions in animals with skin [TUBERCULOSIS].","0"
"664","TWrex-diagnose","[BRONCHIAL HYPERRESPONSIVENESS]","161","190","[METHACHOLINE]","89","101","This study was carried out to compare bronchial responses to inhaled propranolol (P) and [METHACHOLINE] (M) in a group of asthmatic subjects with mild to moderate [BRONCHIAL HYPERRESPONSIVENESS] to M; to determine the short term reproducibility of bronchial response to propranolol; and to examine the shape of dose-response curve to P relative to that of M. Doses of M and P were given in mumoles and bronchial responses to both agents were expressed as the provocative dose that induced a 20 percent fall in FEV1 (PD20 FEV1.","0"
"665","TWrex-diagnose","[HYPERRESPONSIVENESS]","112","131","[METHACHOLINE]","135","147","All subjects complained of asthmatic symptoms at diagnosis, and underwent measurement of non-specific bronchial [HYPERRESPONSIVENESS] to [METHACHOLINE], skin prick tests for common allergens, PEF monitoring during 2 weeks at work, specific bronchial challenge (SBC) test with bleaching dust, and assessment of airway inflammation by induced sputum technique.","0"
"666","TWrex-diagnose","[TBC]","69","72","[PPD]","98","101","By multiple-comparison analyses, the T CD4+ lymphocyte number of the [TBC] group was lower than the [PPD]- group (P.","0"
"667","TWrex-diagnose","[TUBERCULOSIS]","0","12","[TUBERCULIN]","44","54","[TUBERCULOSIS] infection, as estimated by the [TUBERCULIN] test, T-SPOT.TB test, and expert physician panel, was detected in 12.8%, 35.5, and 26.1 of patients respectively.","0"
"668","TWrex-diagnose","[CUSHING]","266","273","[DEXAMETHASONE]","103","116","The 4 patients who were unresponsive to both tests did not show any further inhibition after high-dose [DEXAMETHASONE] administration, had low plasma ACTH levels and showed impaired or absent responses to the CRH test: they were diagnosed as affected with preclinical [CUSHING]'s syndrome.","0"
"670","TWrex-diagnose","[ASPERGILLOSIS]","188","201","[FUMIGATUS]","15","24","An Aspergillus [FUMIGATUS] immunodiffusion test was performed biweekly for one year on 80 hospitalized patients with acute leukemia to determine if serologic conversion accompanied clinical [ASPERGILLOSIS].","0"
"671","TWrex-diagnose","[TB]","98","100","[PPD]","185","188","Our findings suggest that the underlying mechanisms of cytokine regulation might differ between N-[TB] and R-tb patients, and that decreased IL-12 production in response to the 30-kDa or [PPD] Ag might be involved in the immunopathogenesis of human R-tb.","0"
"672","TWrex-diagnose","[TB]","107","109","[PPD]","185","188","Our findings suggest that the underlying mechanisms of cytokine regulation might differ between N-tb and R-[TB] patients, and that decreased IL-12 production in response to the 30-kDa or [PPD] Ag might be involved in the immunopathogenesis of human R-tb.","0"
"673","TWrex-diagnose","[TB]","247","249","[PPD]","185","188","Our findings suggest that the underlying mechanisms of cytokine regulation might differ between N-tb and R-tb patients, and that decreased IL-12 production in response to the 30-kDa or [PPD] Ag might be involved in the immunopathogenesis of human R-[TB].","0"
"674","TWrex-diagnose","[TB]","190","192","[TUBERCULIN]","120","130","To identify individual diagnostic criteria, the study group was divided into 4 subgroups: 1) 119 patients with positive [TUBERCULIN] tests (> or = 10 mm induration) and a known contact with a [TB] patient; 2) 100 patients with positive tuberculin tests (> or = 10 mm induration) without known contact with a tb patient; 3) 33 patients with negative tuberculin tests (> or = 10 mm induration) and a known contact with a tb patient; 4) 32 patients with negative tuberculin tests (> or = 10 mm induration.","0"
"679","TWrex-diagnose","[TB]","304","306","[TUBERCULIN]","232","242","To identify individual diagnostic criteria, the study group was divided into 4 subgroups: 1) 119 patients with positive tuberculin tests (> or = 10 mm induration) and a known contact with a tb patient; 2) 100 patients with positive [TUBERCULIN] tests (> or = 10 mm induration) without known contact with a [TB] patient; 3) 33 patients with negative tuberculin tests (> or = 10 mm induration) and a known contact with a tb patient; 4) 32 patients with negative tuberculin tests (> or = 10 mm induration.","0"
"684","TWrex-diagnose","[TB]","415","417","[TUBERCULIN]","345","355","To identify individual diagnostic criteria, the study group was divided into 4 subgroups: 1) 119 patients with positive tuberculin tests (> or = 10 mm induration) and a known contact with a tb patient; 2) 100 patients with positive tuberculin tests (> or = 10 mm induration) without known contact with a tb patient; 3) 33 patients with negative [TUBERCULIN] tests (> or = 10 mm induration) and a known contact with a [TB] patient; 4) 32 patients with negative tuberculin tests (> or = 10 mm induration.","0"
"686","TWrex-diagnose","[MHS]","110","113","[HALOTHANE]","52","61","The potentiation effect on Ca-induced Ca release by [HALOTHANE] and caffeine did not differ appreciably between [MHS] and normal fibers.","0"
"687","TWrex-diagnose","[MG]","17","19","[CHLORIDE]","117","125","The diagnosis of [MG] was based on clinical features and one or more of the following factors: response to edrophonium [CHLORIDE], electrophysiologic studies and demonstration of circulating AChRAB.","0"
"688","TWrex-diagnose","[DISORDER]","149","157","[DEXAMETHASONE]","16","29","Response to the [DEXAMETHASONE] suppression test (DST) was tested in 20 patients fulfilling the Research Diagnostic Criteria (RDC) for schizoaffective [DISORDER], depressed type, and in 52 patients meeting RDC for major depressive disorder.","0"
"689","TWrex-diagnose","[DISORDER]","227","235","[DEXAMETHASONE]","16","29","Response to the [DEXAMETHASONE] suppression test (DST) was tested in 20 patients fulfilling the Research Diagnostic Criteria (RDC) for schizoaffective disorder, depressed type, and in 52 patients meeting RDC for major depressive [DISORDER].","0"
"690","TWrex-diagnose","[TB]","0","2","[PPD]","131","134","[TB] suspects underwent standardised evaluation for the presence of signs and/or symptoms of active tb, including chest radiography, [PPD] skin test, sputum microscopy examination for acid-fast bacilli and mycobacterial culture.","0"
"691","TWrex-diagnose","[TB]","98","100","[PPD]","131","134","tb suspects underwent standardised evaluation for the presence of signs and/or symptoms of active [TB], including chest radiography, [PPD] skin test, sputum microscopy examination for acid-fast bacilli and mycobacterial culture.","0"
"692","TWrex-diagnose","[TUBERCULOSIS]","96","108","[TB]","230","232","A retrospective study was carried out at Lilongwe Central Hospital, Malawi, to determine 1) the [TUBERCULOSIS] case notification rate in health care workers (HCW) in 2001, and 2) whether NTP guidelines were adhered to in diagnosing [TB].","0"
"693","TWrex-diagnose","[HYPERREACTIVITY]","160","175","[METHACHOLINE]","205","217","The specific bronchial provocation test was found to be more related to the allergic status, as reflected by specific IgE levels, than to nonspecific bronchial [HYPERREACTIVITY], as reflected by response to [METHACHOLINE].","0"
"694","TWrex-diagnose","[TUBERCULOSIS]","49","61","[TB]","157","159","Using clinically diagnosed and notified cases of [TUBERCULOSIS] as well as subjects in whom the condition had been excluded as controls, it was found that the [TB] ELISA showed very low degrees of specificity and sensitivity and consequently was not suitable as a diagnostic tool in identifying children aged 5 years or less with tuberculosis.","0"
"695","TWrex-diagnose","[TUBERCULOSIS]","326","338","[TB]","157","159","Using clinically diagnosed and notified cases of tuberculosis as well as subjects in whom the condition had been excluded as controls, it was found that the [TB] ELISA showed very low degrees of specificity and sensitivity and consequently was not suitable as a diagnostic tool in identifying children aged 5 years or less with [TUBERCULOSIS].","0"
"696","TWrex-diagnose","[TUBERCULOSIS]","308","320","[TUBERCULIN]","79","89","Despite the low number of patients investigated, our findings suggest that the [TUBERCULIN] skin test and its in vitro correlates (T cell mitogenesis and IL-2 production) could provide simple and reliable diagnostic tools for identifying atypical forms of KD, or vice versa, in subjects not vaccinated against [TUBERCULOSIS].","0"
"697","TWrex-diagnose","[DEPRESSION]","174","184","[DEXAMETHASONE]","105","118","This study was conducted to assess the predictive value of different variables including the response to [DEXAMETHASONE] suppression test (DST), in 105 patients with resistant [DEPRESSION] after the addition of lithium (600 to 800 mg/day) for 4 weeks to antidepressant medication.","0"
"698","TWrex-diagnose","[CUSHING'S SYNDROME]","151","169","[DEXAMETHASONE]","40","53","Serum cortisol levels, the results of a [DEXAMETHASONE] suppression test and an adrenal scintigram with 131I-19-iodocholesterol were all compatible with [CUSHING'S SYNDROME] due to an adrenal adenoma that secretes cortisol autonomously.","0"
"699","TWrex-diagnose","[INFECTION]","13","22","[TUBERCULIN]","44","54","Tuberculosis [INFECTION], as estimated by the [TUBERCULIN] test, T-SPOT.TB test, and expert physician panel, was detected in 12.8%, 35.5, and 26.1 of patients respectively.","0"
"700","TWrex-diagnose","[CUSHING'S SYNDROME]","16","34","[DEXAMETHASONE]","160","173","The etiology of [CUSHING'S SYNDROME] is best determined by combining measurements of basal state plasma adrenocorticotropin (ACTH) levels with the 8-mg high-dose [DEXAMETHASONE] suppression test.","0"
"701","TWrex-diagnose","[CUSHING]","16","23","[DEXAMETHASONE]","160","173","The etiology of [CUSHING]'s syndrome is best determined by combining measurements of basal state plasma adrenocorticotropin (ACTH) levels with the 8-mg high-dose [DEXAMETHASONE] suppression test.","0"
"702","TWrex-diagnose","[TB]","95","97","[PPD]","137","140","We have reported selective up-regulation of IgG1 (which bind to Fcgamma receptors) in advanced [TB] and have recently shown the ability of [PPD]-specific IgG1 antibodies to augment TNF-alpha expression in ppd-stimulated monocytes.","0"
"703","TWrex-diagnose","[TB]","95","97","[PPD]","201","204","We have reported selective up-regulation of IgG1 (which bind to Fcgamma receptors) in advanced [TB] and have recently shown the ability of ppd-specific IgG1 antibodies to augment TNF-alpha expression in [PPD]-stimulated monocytes.","0"
"704","TWrex-diagnose","[TBC]","68","71","[TUBERCULIN]","4","14","The [TUBERCULIN] test was positive in 22 (71%) patients with definite [TBC] and in 29 (60%) patients with probable tbc.","0"
"705","TWrex-diagnose","[TBC]","111","114","[TUBERCULIN]","4","14","The [TUBERCULIN] test was positive in 22 (71%) patients with definite tbc and in 29 (60%) patients with probable [TBC].","0"
"706","TWrex-diagnose","[HYPERREACTIVITY]","27","42","[METACHOLINE]","176","187","We conclude that bronchial [HYPERREACTIVITY] as evaluated by the methacholine challenge test is not closely related to isocyanate-induced bronchoconstriction and, therefore, the [METACHOLINE] challenge is only of limited diagnostic value in patients with suspected isocyanate-induced asthma.","0"
"707","TWrex-diagnose","[DWARFISM]","70","78","[GHRH]","95","99","These findings suggest that one of the causes of idiopathic pituitary [DWARFISM] is insufficient [GHRH] release from the hypothalamus.","0"
"708","TWrex-diagnose","[TUBERCULOSIS]","113","125","[PPD]","208","211","We attempted to overcome the depressed in vitro response observed in PBL from patients with advanced, refractory [TUBERCULOSIS] and found that the addition of exogenous, recombinant IL-2 returned the depressed [PPD]-induced PBL proliferation in these patients to the level of response observed in PBL from patients with newly diagnosed tuberculosis.","0"
"709","TWrex-diagnose","[TUBERCULOSIS]","332","344","[PPD]","208","211","We attempted to overcome the depressed in vitro response observed in PBL from patients with advanced, refractory tuberculosis and found that the addition of exogenous, recombinant IL-2 returned the depressed [PPD]-induced PBL proliferation in these patients to the level of response observed in PBL from patients with newly diagnosed [TUBERCULOSIS].","0"
"710","TWrex-diagnose","[CD]","14","16","[DMS]","47","50","These diamino-[CD]-monomers are polymerized with [DMS] to yield amidine-based polycations.","0"
"711","TWrex-diagnose","[CUSHING]","92","99","[DEXAMETHASONE]","234","247","A high index of suspicion of the syndrome is required in patients with symptoms or signs of [CUSHING]'s syndrome but with normal cortisol values, in patients with fluctuating cortisol values, and in patients with anomalous responses to [DEXAMETHASONE].","0"
"715","TWrex-diagnose","[TUBERCULOSIS]","44","56","[TB]","168","170","The diagnosis of bacteriologically negative [TUBERCULOSIS] (tb) in children is traditionally based on clinical criteria, such as a history of contact with a patient with [TB], a positive tuberculin test suggesting tb infection and radiological tb changes.","0"
"716","TWrex-diagnose","[TUBERCULOSIS]","44","56","[TB]","210","212","The diagnosis of bacteriologically negative [TUBERCULOSIS] (tb) in children is traditionally based on clinical criteria, such as a history of contact with a patient with tb, a positive tuberculin test suggesting [TB] infection and radiological tb changes.","0"
"717","TWrex-diagnose","[TUBERCULOSIS]","44","56","[TB]","240","242","The diagnosis of bacteriologically negative [TUBERCULOSIS] (tb) in children is traditionally based on clinical criteria, such as a history of contact with a patient with tb, a positive tuberculin test suggesting tb infection and radiological [TB] changes.","0"
"718","TWrex-diagnose","[VARIANT ANGINA]","177","191","[ERGONOVINE]","101","111","We compared the basal coronary artery tone and the constrictive responses to acetylcholine (Ach) and [ERGONOVINE] (Erg) among three groups of patients: 31 patients (group 1) with [VARIANT ANGINA] in whom spasm was provoked by low doses of acetylcholine (intracoronary 20 micrograms) or ergonovine (intravenous 50 micrograms); 35 patients (group 2) in whom spasm was provoked by higher doses of acetylcholine (intracoronary 100 micrograms) or ergonovine (intravenous cumulative dose of 350 micrograms); and 26 control subjects.","0"
"719","TWrex-diagnose","[VARIANT ANGINA]","177","191","[ERGONOVINE]","282","292","We compared the basal coronary artery tone and the constrictive responses to acetylcholine (Ach) and ergonovine (Erg) among three groups of patients: 31 patients (group 1) with [VARIANT ANGINA] in whom spasm was provoked by low doses of acetylcholine (intracoronary 20 micrograms) or [ERGONOVINE] (intravenous 50 micrograms); 35 patients (group 2) in whom spasm was provoked by higher doses of acetylcholine (intracoronary 100 micrograms) or ergonovine (intravenous cumulative dose of 350 micrograms); and 26 control subjects.","0"
"722","TWrex-diagnose","[TUBERCULOSIS]","167","179","[TB]","208","210","Measurements of different cytokines and chemokines in supernatants of PMBC cultures in the presence of PPD showed increased levels of interferon (IFN)-gamma in active [TUBERCULOSIS] infection (AtbI) and latent [TB] infected (LtbI) compared to controls, and increased levels of TNF-alpha in AtbI compared with LtbI.","0"
"724","TWrex-diagnose","[TUBERCULOSIS]","167","179","[TB]","287","289","Measurements of different cytokines and chemokines in supernatants of PMBC cultures in the presence of PPD showed increased levels of interferon (IFN)-gamma in active [TUBERCULOSIS] infection (AtbI) and latent tb infected (LtbI) compared to controls, and increased levels of TNF-alpha in A[TB]I compared with LtbI.","0"
"725","TWrex-diagnose","[TUBERCULOSIS]","167","179","[TB]","306","308","Measurements of different cytokines and chemokines in supernatants of PMBC cultures in the presence of PPD showed increased levels of interferon (IFN)-gamma in active [TUBERCULOSIS] infection (AtbI) and latent tb infected (LtbI) compared to controls, and increased levels of TNF-alpha in AtbI compared with L[TB]I.","0"
"726","TWrex-diagnose","[DEPRESSION]","85","95","[DEXAMETHASONE]","4","17","The [DEXAMETHASONE] suppression test (DST) has performed well as a diagnostic test for [DEPRESSION] in many specialized research settings.","0"
"728","TWrex-diagnose","[DEPRESSION]","305","315","[DEXAMETHASONE]","471","484","Major findings were: (1) the DST gradually normalized 3-4 weeks prior to full resolution of clinical symptomatology; (2) weight loss was an important patient variable which may have contributed to false positive DST results; however, the positive correlation between changes in DST results and changes in [DEPRESSION] scores in all our patients with or without weight loss suggests that psychopathological factors other than weight change participate in the development of [DEXAMETHASONE] resistance in depression; (3) the low dose (1 mg) version of the test requires careful control of minor medical disturbances.","0"
"729","TWrex-diagnose","[DEPRESSION]","499","509","[DEXAMETHASONE]","471","484","Major findings were: (1) the DST gradually normalized 3-4 weeks prior to full resolution of clinical symptomatology; (2) weight loss was an important patient variable which may have contributed to false positive DST results; however, the positive correlation between changes in DST results and changes in depression scores in all our patients with or without weight loss suggests that psychopathological factors other than weight change participate in the development of [DEXAMETHASONE] resistance in [DEPRESSION]; (3) the low dose (1 mg) version of the test requires careful control of minor medical disturbances.","0"
"730","TWrex-diagnose","[DISEASE]","130","137","[ICG]","78","81","So that, the application of Bayesian analysis to the one point measurement of [ICG] test was useful to clinical evaluation of liver [DISEASE].","0"
"734","TWrex-diagnose","[DIABETES]","203","211","[PLASMA GLUCOSE]","115","129","Detection of glucose intolerance in PCOS is best performed via 2-h oral glucose tolerance test rather than fasting [PLASMA GLUCOSE] alone, since it enables diagnosis of both impaired glucose tolerance and [DIABETES].","0"
"735","TWrex-diagnose","[TUBERCULOSIS]","74","86","[PPD]","281","284","We believe that the molecular signature distinguishing active from latent [TUBERCULOSIS] infection may require using cytokine bead arrays along with RNA microarrays testing cell cultures at different times following in vitro proliferation assays using several bacterial antigens and [PPD].","0"
"736","TWrex-diagnose","[INFECTION]","198","207","[TUBERCULIN]","85","95","It has led in 2004 to the discontinuation of all revaccinations and post-vaccination [TUBERCULIN] tests except those post-vaccination tuberculin tests performed as part of a diagnosis of tuberculosis [INFECTION] or disease or of the follow-up of health or social workers for whom BCG vaccination remains mandatory.","0"
"737","TWrex-diagnose","[INFECTION]","198","207","[TUBERCULIN]","132","142","It has led in 2004 to the discontinuation of all revaccinations and post-vaccination tuberculin tests except those post-vaccination [TUBERCULIN] tests performed as part of a diagnosis of tuberculosis [INFECTION] or disease or of the follow-up of health or social workers for whom BCG vaccination remains mandatory.","0"
"738","TWrex-diagnose","[DISORDER]","57","65","[DEXAMETHASONE]","137","150","In a sample of 96 patients with DSM-III major depressive [DISORDER] and in a subset of 78 melancholic patients, there was no evidence that [DEXAMETHASONE] nonsuppression was more common in patients with reported weight loss.","0"
"739","TWrex-diagnose","[CUSHING]","28","35","[DEXAMETHASONE]","211","224","The definitive diagnosis of [CUSHING]'s syndrome is best established by combining basal state measurements of the daily urine-free cortisol excretion and late evening plasma cortisol levels with the 2-mg low-dose [DEXAMETHASONE] suppression test.","0"
"740","TWrex-diagnose","[TUBERCULOSIS]","55","67","[TUBERCULIN]","134","144","Of the seven patients with a final diagnosis of active [TUBERCULOSIS], all were positive by ELISpot including three with false-negative [TUBERCULIN] skin test results.","0"
"741","TWrex-diagnose","[TB]","94","96","[PPD]","168","171","Moreover, according to Mycobacterium bovis BCG vaccination status, only 59% of the vaccinated [TB] patients responded to ESAT in vitro, whereas 100% of them responded to [PPD].","0"
"743","TWrex-diagnose","[HYPERREACTIVITY]","147","162","[METHACHOLINE]","46","58","The experimental design included pre-exposure [METHACHOLINE] challenge to determine if responses to HCHO were associated with pre-existing bronchial [HYPERREACTIVITY].","0"
"744","TWrex-diagnose","[INFECTION]","109","118","[TEST]","73","77","Our aim was to evaluate the QuantiFERON-TB Gold In-Tube (QFT-G IT) blood [TEST] for Mycobacterium tuberculosis [INFECTION] in children and to compare results with those of the TST.","0"
"751","TWrex-diagnose","[TUBERCULOSIS]","103","115","[PPD]","125","128","This article will help advanced practice nurses understand the relationship between the immune system, [TUBERCULOSIS], and the [PPD] skin test; the problem of anergy with immunocompromised patients, particularly those who are HIV-infected; issues involved in placement and interpretation of the results of the ppd test; new Agency for Health Care Policy and Research (AHCPR) standards for ppd interpretation with HIV-infected persons; the &quot;booster&quot; effect and two-step ppd testing; concerns regarding bacille Calmette-Guérin vaccine; and the use of a critical pathway to aid in.","0"
"755","TWrex-diagnose","[TUBERCULOSIS]","69","81","[TB]","180","182","Other procedures addressed reduction of transmission of Mycobacteria [TUBERCULOSIS] to HIV positive persons and to the general population, of the incidence of reactivation of latent [TB] in HIV-positive persons, and of primary active tb in HIV-positive persons exposed to M. tuberculosis.","0"
"756","TWrex-diagnose","[TUBERCULOSIS]","69","81","[TB]","230","232","Other procedures addressed reduction of transmission of Mycobacteria [TUBERCULOSIS] to HIV positive persons and to the general population, of the incidence of reactivation of latent tb in HIV-positive persons, and of primary active [TB] in HIV-positive persons exposed to M. tuberculosis.","0"
"757","TWrex-diagnose","[TUBERCULOSIS]","271","283","[TB]","180","182","Other procedures addressed reduction of transmission of Mycobacteria tuberculosis to HIV positive persons and to the general population, of the incidence of reactivation of latent [TB] in HIV-positive persons, and of primary active tb in HIV-positive persons exposed to M. [TUBERCULOSIS].","0"
"758","TWrex-diagnose","[TUBERCULOSIS]","271","283","[TB]","230","232","Other procedures addressed reduction of transmission of Mycobacteria tuberculosis to HIV positive persons and to the general population, of the incidence of reactivation of latent tb in HIV-positive persons, and of primary active [TB] in HIV-positive persons exposed to M. [TUBERCULOSIS].","0"
"759","TWrex-diagnose","[SYNDROME]","58","66","[HALOTHANE]","199","208","These results suggest that (i) the malignant hyperthermia [SYNDROME] is not directly related to the polar heads of phospholipids and (ii) dantrolene counteracts unspecifically the disturbing effect of [HALOTHANE] at the lipid level.","0"
"760","TWrex-diagnose","[TUBERCULOSIS]","0","12","[PPD]","78","81","[TUBERCULOSIS], our preoperative diagnosis, evidenced by her sterile pyuria and [PPD] conversion was confirmed by the surgical specimen and treatment was begun.","0"
"761","TWrex-diagnose","[TUBERCULOSIS]","91","103","[TUBERCULIN]","18","28","A higher ratio of [TUBERCULIN] test positivity among the students of the teacher with active [TUBERCULOSIS] versus students vaccinated with BCG one year previously according to the routine vaccination program was determined.","0"
"762","TWrex-diagnose","[DIABETES]","48","56","[GLUCOSE]","186","193","Cases with obesity, polycystic ovarian disease, [DIABETES] mellitus, infertility and hypoglycemia showed higher (p = 0.01-0.05) IRI changes, inversely correlated with a decreasing fasting [GLUCOSE] observed in diabetics under treatment with various degrees of control.","0"
"763","TWrex-diagnose","[DEPRESSION]","141","151","[DEXAMETHASONE]","31","44","From a theoretical aspect, the [DEXAMETHASONE] test enables us to delineate the nosology of the depressive disorder and to detect in childhood [DEPRESSION] the same neuro-endocrinological features as noticed in adulthood depression.","0"
"764","TWrex-diagnose","[DEPRESSION]","217","227","[DEXAMETHASONE]","31","44","From a theoretical aspect, the [DEXAMETHASONE] test enables us to delineate the nosology of the depressive disorder and to detect in childhood depression the same neuro-endocrinological features as noticed in adulthood [DEPRESSION].","0"
"765","TWrex-diagnose","[TUBERCULOSIS]","165","177","[TB]","84","86","The aim of the present study was to assess the cost-effectiveness of the new T-SPOT.[TB] assay versus the tuberculin skin test (TST) for screening contacts for latent [TUBERCULOSIS] (tb) infection in Switzerland.","0"
"767","TWrex-diagnose","[IMPOTENCY]","83","92","[PAPAVERINE]","17","27","The Rigiscan and [PAPAVERINE] are useful in the diagnosis and management of erectile [IMPOTENCY].","0"
"768","TWrex-diagnose","[TUBERCULOSIS]","25","37","[PPD+]","51","55","Stimulation profiles for [TUBERCULOSIS] patients and [PPD+] contacts were extremely heterogeneous, formally demonstrating that an enormous number of different antigens serve as targets of the cellular immune response to M. tuberculosis.","0"
"769","TWrex-diagnose","[TUBERCULOSIS]","219","231","[PPD+]","51","55","Stimulation profiles for tuberculosis patients and [PPD+] contacts were extremely heterogeneous, formally demonstrating that an enormous number of different antigens serve as targets of the cellular immune response to M. [TUBERCULOSIS].","0"
"770","TWrex-diagnose","[TUBERCULOSIS]","266","278","[TUBERCULIN PPD]","113","127","Tuberculin diagnosis confirms the primary diagnosis only in case of hyperergic response to the Mantoux test with [TUBERCULIN PPD] 2 TU. Tracheobronchoscopic detection of nonspecific endobronchitis is not a reliable enough diagnostic criterion to differentiate between [TUBERCULOSIS] and pneumonia.","0"
"772","TWrex-diagnose","[TUBERCULOSIS]","32","44","[TB]","152","154","A 1992 PAHO meeting of AIDS and [TUBERCULOSIS] (tb) specialists resulted in guidelines for health professionals on diagnosis, treatment, and follow up of [TB] associated with HIV infection or AIDS.","0"
"774","TWrex-diagnose","[BRONCHIAL HYPERRESPONSIVENESS]","345","374","[METHACHOLINE]","378","390","Patients with a dual reaction had a longer period of exposure to red cedar dust between the onset of the respiratory symptoms and the time of the definitive diagnosis, a lower FEF 25-75% and a greater degree of non-specific bronchial hyperresponsiveness compared to patients with isolated immediate or isolated late reactions; the difference in [BRONCHIAL HYPERRESPONSIVENESS] to [METHACHOLINE] among the three groups persisted when the values were adjusted for the different baseline value of FEV1.","0"
"775","TWrex-diagnose","[TUBERCULOSIS]","145","157","[TUBERCULIN]","172","182","Among the variables analyzed, the radiological status had the greater impact into the diagnosis (OR = 25.39), followed by exposure to adult with [TUBERCULOSIS] (OR = 10.67), [TUBERCULIN] skin test >10mm (OR = 8.23.","0"
