"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"989","TWrex-location","[VESSEL]","255","261","[TUMOR]","479","484","This vascular review is organized under the following headings: vasculogenesis and angiogenesis; vascular endothelial growth factors, their receptors, TIE receptors, and angiopoietins; other factors in blood vessel formation; parallel patterning in blood [VESSEL]s and nerves; physiological and pathological neovascularization; the role of VEGF receptors in metastasis; anti-angiogenic therapy for tumors; association of blood vessels with fat; vascular malformations and vascular [TUMOR]s; infantile hemangiomas; congenital hemangiomas; lymphatic malformations; molecular characteristics of some disorders with vascular malformations; Kasabach-Merritt phenomenon; Sturge-Weber syndrome.","0"
"990","TWrex-location","[VESSEL]","425","431","[TUMOR]","396","401","This vascular review is organized under the following headings: vasculogenesis and angiogenesis; vascular endothelial growth factors, their receptors, TIE receptors, and angiopoietins; other factors in blood vessel formation; parallel patterning in blood vessels and nerves; physiological and pathological neovascularization; the role of VEGF receptors in metastasis; anti-angiogenic therapy for [TUMOR]s; association of blood [VESSEL]s with fat; vascular malformations and vascular tumors; infantile hemangiomas; congenital hemangiomas; lymphatic malformations; molecular characteristics of some disorders with vascular malformations; Kasabach-Merritt phenomenon; Sturge-Weber syndrome.","0"
"991","TWrex-location","[VESSEL]","425","431","[TUMOR]","479","484","This vascular review is organized under the following headings: vasculogenesis and angiogenesis; vascular endothelial growth factors, their receptors, TIE receptors, and angiopoietins; other factors in blood vessel formation; parallel patterning in blood vessels and nerves; physiological and pathological neovascularization; the role of VEGF receptors in metastasis; anti-angiogenic therapy for tumors; association of blood [VESSEL]s with fat; vascular malformations and vascular [TUMOR]s; infantile hemangiomas; congenital hemangiomas; lymphatic malformations; molecular characteristics of some disorders with vascular malformations; Kasabach-Merritt phenomenon; Sturge-Weber syndrome.","0"
"992","TWrex-location","[EAR]","41","44","[CHRONIC OTITIS MEDIA]","86","106","Tympanic membrane perforation and middle [EAR] discharge were evaluated inaccurately as [CHRONIC OTITIS MEDIA] on otoscopic appearance.","0"
"993","TWrex-location","[EAR]","123","126","[CHRONIC OTITIS MEDIA]","86","106","Tympanic membrane perforation and middle ear discharge were evaluated inaccurately as [CHRONIC OTITIS MEDIA] on otoscopic app[EAR]ance.","0"
"994","TWrex-location","[HAIR]","123","127","[ALOPECIA]","0","8","[ALOPECIA] areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring [HAIR] loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"995","TWrex-location","[HAIR]","123","127","[ALOPECIA]","294","302","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring [HAIR] loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp ([ALOPECIA] totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"996","TWrex-location","[HAIR]","123","127","[ALOPECIA]","357","365","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring [HAIR] loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of hair on the entire body ([ALOPECIA] universalis.","0"
"997","TWrex-location","[HAIR]","153","157","[ALOPECIA]","0","8","[ALOPECIA] areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any [HAIR]-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"998","TWrex-location","[HAIR]","153","157","[ALOPECIA]","294","302","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any [HAIR]-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp ([ALOPECIA] totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"999","TWrex-location","[HAIR]","153","157","[ALOPECIA]","357","365","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any [HAIR]-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of hair on the entire body ([ALOPECIA] universalis.","0"
"1000","TWrex-location","[HAIR]","215","219","[ALOPECIA]","0","8","[ALOPECIA] areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be [HAIR] loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"1001","TWrex-location","[HAIR]","215","219","[ALOPECIA]","294","302","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be [HAIR] loss in a single circumscribed patch, complete loss of hair on the scalp ([ALOPECIA] totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"1002","TWrex-location","[HAIR]","215","219","[ALOPECIA]","357","365","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be [HAIR] loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of hair on the entire body ([ALOPECIA] universalis.","0"
"1003","TWrex-location","[HAIR]","275","279","[ALOPECIA]","0","8","[ALOPECIA] areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of [HAIR] on the scalp (alopecia totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"1004","TWrex-location","[HAIR]","275","279","[ALOPECIA]","294","302","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of [HAIR] on the scalp ([ALOPECIA] totalis) or complete loss of hair on the entire body (alopecia universalis.","0"
"1005","TWrex-location","[HAIR]","275","279","[ALOPECIA]","357","365","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of [HAIR] on the scalp (alopecia totalis) or complete loss of hair on the entire body ([ALOPECIA] universalis.","0"
"1006","TWrex-location","[HAIR]","332","336","[ALOPECIA]","0","8","[ALOPECIA] areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of [HAIR] on the entire body (alopecia universalis.","0"
"1007","TWrex-location","[HAIR]","332","336","[ALOPECIA]","294","302","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp ([ALOPECIA] totalis) or complete loss of [HAIR] on the entire body (alopecia universalis.","0"
"1008","TWrex-location","[HAIR]","332","336","[ALOPECIA]","357","365","Alopecia areata is an autoimmune disorder characterized by the sudden development of a circumscribed patch of non-scarring hair loss on the scalp or any hair-bearing surface.The presentation of this disorder can be hair loss in a single circumscribed patch, complete loss of hair on the scalp (alopecia totalis) or complete loss of [HAIR] on the entire body ([ALOPECIA] universalis.","0"
"1009","TWrex-location","[HAIR]","33","37","[LOSS]","38","42","The most frequent side effect of [HAIR] [LOSS] (70%) was the most bothersome side effect.","0"
"1010","TWrex-location","[BLADDER]","61","68","[CARCINOMA]","331","340","In order to characterize P2-purinoceptor(s) in human urinary [BLADDER] the contractile effects of ATP and its slowly-hydrolyzable analogues alpha, beta-methylene ATP (alpha, beta-MeATP) and beta, gamma-methylene ATP (beta, gamma-MeATP) were investigated on human detrusor strips taken from patients undergoing cystectomy for bladder [CARCINOMA].","0"
"1011","TWrex-location","[BLADDER]","323","330","[CARCINOMA]","331","340","In order to characterize P2-purinoceptor(s) in human urinary bladder the contractile effects of ATP and its slowly-hydrolyzable analogues alpha, beta-methylene ATP (alpha, beta-MeATP) and beta, gamma-methylene ATP (beta, gamma-MeATP) were investigated on human detrusor strips taken from patients undergoing cystectomy for [BLADDER] [CARCINOMA].","0"
"1012","TWrex-location","[BRAIN]","143","148","[INJURY]","149","155","Oxygen radicals from this pathway appear to play a role in the cerebral vascular changes in acute, severe hypertension and in fluid percussion [BRAIN] [INJURY].","0"
"1013","TWrex-location","[FOOT]","200","204","[ULCERATION]","205","215","We assessed body sway in four groups, each of 20 subjects, matched for age, sex, and BMI: non-diabetic controls, non-neuropathic diabetic controls, subjects with diabetic neuropathy and no history of [FOOT] [ULCERATION], and subjects with diabetic neuropathy and a history of foot ulceration.","0"
"1014","TWrex-location","[FOOT]","200","204","[ULCERATION]","277","287","We assessed body sway in four groups, each of 20 subjects, matched for age, sex, and BMI: non-diabetic controls, non-neuropathic diabetic controls, subjects with diabetic neuropathy and no history of [FOOT] ulceration, and subjects with diabetic neuropathy and a history of foot [ULCERATION].","0"
"1015","TWrex-location","[FOOT]","272","276","[ULCERATION]","205","215","We assessed body sway in four groups, each of 20 subjects, matched for age, sex, and BMI: non-diabetic controls, non-neuropathic diabetic controls, subjects with diabetic neuropathy and no history of foot [ULCERATION], and subjects with diabetic neuropathy and a history of [FOOT] ulceration.","0"
"1016","TWrex-location","[FOOT]","272","276","[ULCERATION]","277","287","We assessed body sway in four groups, each of 20 subjects, matched for age, sex, and BMI: non-diabetic controls, non-neuropathic diabetic controls, subjects with diabetic neuropathy and no history of foot ulceration, and subjects with diabetic neuropathy and a history of [FOOT] [ULCERATION].","0"
"1017","TWrex-location","[CHEST]","47","52","[PAIN]","53","57","We conclude that the risk stratification of ED [CHEST] [PAIN] patients by absolute CK-MB has higher sensitivity, similar NPV, but a lower specificity and PPV than CK-MB relative index for detection of AMI, ACS, and SCE.","0"
"1018","TWrex-location","[SYSTEM]","182","188","[INFLAMMATORY DISEASE]","138","158","Experimental allergic encephalomyelitis (EAE) is the principal genetically determined animal model for multiple sclerosis (MS), the major [INFLAMMATORY DISEASE] of the central nervous [SYSTEM] (CNS.","0"
"1019","TWrex-location","[BRAIN]","330","335","[BRAIN TUMOR]","182","193","At present, contrast-enhanced MR imaging is generally accepted as the study of choice for evaluating acoustic neurinomas, pituitary lesions, meningeal disease, primary and secondary [BRAIN TUMOR]s, active multiple sclerosis, intradural spinal neoplasms, intramedullary spinal disease, and postoperative states in both the spine and [BRAIN].","0"
"1020","TWrex-location","[SYSTEM]","53","59","[GLIOSARCOMA]","121","132","Thorotrast-associated lesions of the central nervous [SYSTEM] (CNS) are infrequently reported, and a Thorotrast-associated [GLIOSARCOMA] has not yet been reported.","0"
"1021","TWrex-location","[LIVER]","49","54","[CARCINOMA]","80","89","Vinyl chloride (VC) induces angiosarcomas of the [LIVER] (ASL) and hepatocellular [CARCINOMA]s (HCCs) in humans and rodents.","0"
"1022","TWrex-location","[NECK]","74","78","[NECK SWELLING]","91","104","A patient is presented whose respiratory manifestations included engorged [NECK] veins and a [NECK SWELLING] that fluctuated with respiration.","0"
"1023","TWrex-location","[RETINA]","104","110","[PROLIFERATIVE VITREORETINOPATHY]","9","40","However, [PROLIFERATIVE VITREORETINOPATHY] still remains the most common cause of failure to reattach the [RETINA].","0"
"1024","TWrex-location","[EYE]","83","86","[ARMD]","138","142","However, during the acute hemorrhagic phase, the diagnosis was helped by the other [EYE] fundus examination: this second eye presented with [ARMD] lesions in 15 out of 18 cases (78.9%.","0"
"1025","TWrex-location","[EYE]","119","122","[ARMD]","138","142","However, during the acute hemorrhagic phase, the diagnosis was helped by the other eye fundus examination: this second [EYE] presented with [ARMD] lesions in 15 out of 18 cases (78.9%.","0"
"1026","TWrex-location","[KIDNEY]","87","93","[CARCINOMA]","111","120","To examine the indication of nephron sparing operations, we searched 31 nephrectomized [KIDNEY]s with renal cell [CARCINOMA] for small associated lesions in the normal-appearing portion of these kidneys.","0"
"1027","TWrex-location","[KIDNEY]","191","197","[CARCINOMA]","111","120","To examine the indication of nephron sparing operations, we searched 31 nephrectomized kidneys with renal cell [CARCINOMA] for small associated lesions in the normal-appearing portion of these [KIDNEY]s.","0"
"1028","TWrex-location","[BONE]","53","57","[DISEASE]","58","65","RANKL and OPG expression is also altered in numerous [BONE] [DISEASE]s, and these changes can reflect disease etiology or compensatory responses to disease.","0"
"1029","TWrex-location","[BONE]","53","57","[DISEASE]","98","105","RANKL and OPG expression is also altered in numerous [BONE] diseases, and these changes can reflect [DISEASE] etiology or compensatory responses to disease.","0"
"1030","TWrex-location","[BONE]","53","57","[DISEASE]","144","151","RANKL and OPG expression is also altered in numerous [BONE] diseases, and these changes can reflect disease etiology or compensatory responses to [DISEASE].","0"
"1031","TWrex-location","[CHEST]","114","119","[PAIN]","120","124","We describe a 65-year-old woman with a history of hypertension and smoking who presented with an acute episode of [CHEST] [PAIN] precipitated by severe emotional stress.","0"
"1032","TWrex-location","[BONE]","33","37","[CYST]","38","42","There were 8 cases of aneurysmal [BONE] [CYST], 23 with active and 15 with passive bone cysts.","0"
"1033","TWrex-location","[BONE]","33","37","[CYST]","84","88","There were 8 cases of aneurysmal [BONE] cyst, 23 with active and 15 with passive bone [CYST]s.","0"
"1034","TWrex-location","[BONE]","79","83","[CYST]","38","42","There were 8 cases of aneurysmal bone [CYST], 23 with active and 15 with passive [BONE] cysts.","0"
"1035","TWrex-location","[BONE]","79","83","[CYST]","84","88","There were 8 cases of aneurysmal bone cyst, 23 with active and 15 with passive [BONE] [CYST]s.","0"
"1036","TWrex-location","[LIMB]","77","81","[PAIN]","82","86","This case study looks at a 71-year-old man who had 52 years of chronic lower [LIMB] [PAIN] and ulceration secondary to radiotherapy for an osteosarcoma.","0"
"1037","TWrex-location","[BONE MARROW]","85","96","[METAPLASIA]","27","37","Myelofibrosis with myeloid [METAPLASIA] (MMM) is uniquely characterized by macroscopic [BONE MARROW] stromal changes that are believed to be both reactive and cytokine mediated.","0"
"1038","TWrex-location","[LUNG]","141","145","[CARCINOMA]","146","155","We present a case of ichthyosiform scaling limited to the radiation fields in a patient treated for brain metastases of a primary small cell [LUNG] [CARCINOMA].","0"
"1039","TWrex-location","[SKIN]","199","203","[CANCER]","48","54","Thus while even a small increase in melanoma, a [CANCER] fatal in 30% of cases with rising incidence, would be important for public health, there is no coherent evidence that pill use enhances risk of [SKIN] cancer.","0"
"1040","TWrex-location","[SKIN]","199","203","[CANCER]","204","210","Thus while even a small increase in melanoma, a cancer fatal in 30% of cases with rising incidence, would be important for public health, there is no coherent evidence that pill use enhances risk of [SKIN] [CANCER].","0"
"1041","TWrex-location","[LUNG]","213","217","[LUNG CANCER]","96","107","In female patients, active smoking seems less responsible for the occurrence of smoking-related [LUNG CANCER] compared with male patients, which suggests passive smoking influence the development of smoking-related [LUNG] cancer, especially in female patients.","0"
"1042","TWrex-location","[CNS]","193","196","[INFECTION]","197","206","While all three viruses replicated efficiently in the brain, only RA59 and SJHM/RA59 replicated to appreciable levels in the cervical lymph nodes (CLN), the site of T-cell priming during acute [CNS] [INFECTION].","0"
"1043","TWrex-location","[LIVER]","58","63","[FIBROSIS]","64","72","Although all three patient groups had a similar degree of [LIVER] [FIBROSIS], both the degree of periportal inflammation and total histological activity index were significantly lower in the HGV group than in the other two groups.","0"
"1044","TWrex-location","[LUNG]","40","44","[CHRONIC OBSTRUCTIVE LUNG DISEASE]","194","226","In 91 patients with chronic obstructive [LUNG] disease (COLD), the severity of this disease according to the Classifications of the European Respiratory Society (ERS) and the Global Initiative on [CHRONIC OBSTRUCTIVE LUNG DISEASE] (GOLD) was compared with that of pulmonary dysfunction according to the data of a comprehensive study, involving the determination of bronchial patency, lung volumes, capacities, and gas-exchange function.","0"
"1045","TWrex-location","[LUNG]","214","218","[CHRONIC OBSTRUCTIVE LUNG DISEASE]","20","52","In 91 patients with [CHRONIC OBSTRUCTIVE LUNG DISEASE] (COLD), the severity of this disease according to the Classifications of the European Respiratory Society (ERS) and the Global Initiative on Chronic Obstructive [LUNG] Disease (GOLD) was compared with that of pulmonary dysfunction according to the data of a comprehensive study, involving the determination of bronchial patency, lung volumes, capacities, and gas-exchange function.","0"
"1046","TWrex-location","[LUNG]","380","384","[CHRONIC OBSTRUCTIVE LUNG DISEASE]","20","52","In 91 patients with [CHRONIC OBSTRUCTIVE LUNG DISEASE] (COLD), the severity of this disease according to the Classifications of the European Respiratory Society (ERS) and the Global Initiative on Chronic Obstructive Lung Disease (GOLD) was compared with that of pulmonary dysfunction according to the data of a comprehensive study, involving the determination of bronchial patency, [LUNG] volumes, capacities, and gas-exchange function.","0"
"1047","TWrex-location","[LUNG]","380","384","[CHRONIC OBSTRUCTIVE LUNG DISEASE]","194","226","In 91 patients with chronic obstructive lung disease (COLD), the severity of this disease according to the Classifications of the European Respiratory Society (ERS) and the Global Initiative on [CHRONIC OBSTRUCTIVE LUNG DISEASE] (GOLD) was compared with that of pulmonary dysfunction according to the data of a comprehensive study, involving the determination of bronchial patency, [LUNG] volumes, capacities, and gas-exchange function.","0"
"1048","TWrex-location","[BRAIN]","0","5","[DISORDER]","46","54","[BRAIN] Perfusion SPECT, specially in cognitive [DISORDER]s, is the most frequent application.","0"
"1049","TWrex-location","[LUNG]","180","184","[ALVEOLITIS]","216","226","Intratracheal (IT) injection of the transgene for human manganese superoxide dismutase in plasmid/liposome (SOD2-PL) complex prior to irradiation protects C57BL/6J mice from whole [LUNG] irradiation-induced organizing [ALVEOLITIS]/fibrosis.","0"
"1050","TWrex-location","[SYSTEM]","122","128","[POLYNEUROPATHY]","35","49","Chronic inflammatory demyelinating [POLYNEUROPATHY] (CIDP) is an acquired immune-mediated disease of the peripheral nervous [SYSTEM] with an estimated prevalence of 1-2/100,000.","0"
"1051","TWrex-location","[LUNG]","177","181","[GRANULOMA]","164","173","Seven of the remaining eight patients are alive without disease (10-35 months); 4 are on maintenance therapy, and the other died from an infection and eosinophilic [GRANULOMA] of [LUNG] without evidence of recurrent Hodgkin's disease.","0"
"1052","TWrex-location","[BLADDER]","66","73","[CYSTITIS]","18","26","Although chemical [CYSTITIS] is known clinically to cause decreased [BLADDER] function, there are few experimental studies on the progression of, and recovery from chemical cystitis.","0"
"1053","TWrex-location","[BLADDER]","66","73","[CYSTITIS]","169","177","Although chemical cystitis is known clinically to cause decreased [BLADDER] function, there are few experimental studies on the progression of, and recovery from chemical [CYSTITIS].","0"
"1054","TWrex-location","[LUNG]","178","182","[ACUTE RESPIRATORY DISTRESS SYNDROME]","115","150","The presence of an initial segment with a low compliance on the static pressure-volume (PV) curve in patients with [ACUTE RESPIRATORY DISTRESS SYNDROME] (ARDS) indicates that some [LUNG] compartments do not initially receive insufflated gas.","0"
"1055","TWrex-location","[RETINA]","93","99","[DEGENERATION]","194","206","Deficiency of omithine-delta-aminotransferase (OAT) causes gyrate atrophy of the choroid and [RETINA] with hyperornithinemia (GA; McKusick 258870), a progressive autosomal recessive chorioretinal [DEGENERATION] leading to early blindness.","0"
"1056","TWrex-location","[RETINA]","186","192","[DEGENERATION]","194","206","Deficiency of omithine-delta-aminotransferase (OAT) causes gyrate atrophy of the choroid and retina with hyperornithinemia (GA; McKusick 258870), a progressive autosomal recessive chorio[RETINA]l [DEGENERATION] leading to early blindness.","0"
"1057","TWrex-location","[CORD]","38","42","[DISEASE]","16","23","The most common [DISEASE] of the spinal [CORD] in human immunodeficiency virus (HIV) infection is vacuolar myelopathy.","0"
"1058","TWrex-location","[LIVER]","83","88","[INJURY]","89","95","Leguminosae), reduced activated hepatic stellate cells when treated to rats during [LIVER] [INJURY] recovery period as demonstrated by alpha-smooth muscle actin immunostaining in rat liver and induced apoptosis in activated hepatic stellate cells/myofibroblasts as demonstrated by DNA fragmentation, activation of caspase-3, release of cytochrome c into the cytoplasm, translocation of Bax into mitochondria, and the proteolytic cleavage of poly(ADP-ribose) polymerase (PARP) in vitro.","0"
"1059","TWrex-location","[LIVER]","179","184","[INJURY]","89","95","Leguminosae), reduced activated hepatic stellate cells when treated to rats during liver [INJURY] recovery period as demonstrated by alpha-smooth muscle actin immunostaining in rat [LIVER] and induced apoptosis in activated hepatic stellate cells/myofibroblasts as demonstrated by DNA fragmentation, activation of caspase-3, release of cytochrome c into the cytoplasm, translocation of Bax into mitochondria, and the proteolytic cleavage of poly(ADP-ribose) polymerase (PARP) in vitro.","0"
"1060","TWrex-location","[KIDNEY]","101","107","[DAMAGE]","108","114","These studies provide additional evidence for the importance of oxidative metabolism in NDPS-induced [KIDNEY] [DAMAGE].","0"
"1061","TWrex-location","[LIVER]","240","245","[DISEASE]","246","253","This preliminary case control study suggested that the perioperative supplementation of a branched chain amino acids enriched nutrient mixture is of clinical benefit for nutritional support of patients surgically managed for HCC in chronic [LIVER] [DISEASE].","0"
"1062","TWrex-location","[KIDNEY]","20","26","[POLYCYSTIC KIDNEY DISEASE]","59","84","Diseases related to [KIDNEY] primary cilia include autosomal [POLYCYSTIC KIDNEY DISEASE], recessive polycystic kidney disease, Bardet-Biedl syndrome, and nephronophthisis.","0"
"1063","TWrex-location","[KIDNEY]","20","26","[POLYCYSTIC KIDNEY DISEASE]","96","121","Diseases related to [KIDNEY] primary cilia include autosomal polycystic kidney disease, recessive [POLYCYSTIC KIDNEY DISEASE], Bardet-Biedl syndrome, and nephronophthisis.","0"
"1064","TWrex-location","[KIDNEY]","70","76","[POLYCYSTIC KIDNEY DISEASE]","96","121","Diseases related to kidney primary cilia include autosomal polycystic [KIDNEY] disease, recessive [POLYCYSTIC KIDNEY DISEASE], Bardet-Biedl syndrome, and nephronophthisis.","0"
"1065","TWrex-location","[KIDNEY]","107","113","[POLYCYSTIC KIDNEY DISEASE]","59","84","Diseases related to kidney primary cilia include autosomal [POLYCYSTIC KIDNEY DISEASE], recessive polycystic [KIDNEY] disease, Bardet-Biedl syndrome, and nephronophthisis.","0"
"1066","TWrex-location","[SKIN]","51","55","[CANCER]","105","111","Long term and repeated exposure of UV light on the [SKIN] often induces chronic skin diseases such as skin [CANCER] as well as photoaging, and the mechanisms of these skin damages are closely associated with up-regulation of matrix metalloproteinase's (MMPs) activities.","0"
"1067","TWrex-location","[SKIN]","78","82","[CANCER]","105","111","Long term and repeated exposure of UV light on the skin often induces chronic [SKIN] diseases such as skin [CANCER] as well as photoaging, and the mechanisms of these skin damages are closely associated with up-regulation of matrix metalloproteinase's (MMPs) activities.","0"
"1068","TWrex-location","[SKIN]","100","104","[CANCER]","105","111","Long term and repeated exposure of UV light on the skin often induces chronic skin diseases such as [SKIN] [CANCER] as well as photoaging, and the mechanisms of these skin damages are closely associated with up-regulation of matrix metalloproteinase's (MMPs) activities.","0"
"1069","TWrex-location","[SKIN]","163","167","[CANCER]","105","111","Long term and repeated exposure of UV light on the skin often induces chronic skin diseases such as skin [CANCER] as well as photoaging, and the mechanisms of these [SKIN] damages are closely associated with up-regulation of matrix metalloproteinase's (MMPs) activities.","0"
"1070","TWrex-location","[SKIN]","152","156","[LESION]","157","163","A total of 1032 persons living in villages near the Ofiki and Oyan Rivers were screened and interviewed and 500 (48%) were found to have an onchocercal [SKIN] [LESION].","0"
