"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"12","TWrex-cause","[INFECTION]","193","202","[HIV]","304","307","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic [INFECTION]s among children often reflect primary acquisition of the pathogen and, among children with perinatal [HIV] infection, infection acquired after hiv infection has been established and begun to compromise an already immature immune system.","0"
"13","TWrex-cause","[INFECTION]","193","202","[HIV]","344","347","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic [INFECTION]s among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv infection, infection acquired after [HIV] infection has been established and begun to compromise an already immature immune system.","0"
"14","TWrex-cause","[INFECTION]","308","317","[HIV]","45","48","Compared with opportunistic infections among [HIV]-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv [INFECTION], infection acquired after hiv infection has been established and begun to compromise an already immature immune system.","0"
"15","TWrex-cause","[INFECTION]","308","317","[HIV]","134","137","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before [HIV] infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv [INFECTION], infection acquired after hiv infection has been established and begun to compromise an already immature immune system.","0"
"16","TWrex-cause","[INFECTION]","308","317","[HIV]","304","307","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal [HIV] [INFECTION], infection acquired after hiv infection has been established and begun to compromise an already immature immune system.","0"
"17","TWrex-cause","[INFECTION]","308","317","[HIV]","344","347","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv [INFECTION], infection acquired after [HIV] infection has been established and begun to compromise an already immature immune system.","0"
"18","TWrex-cause","[INFECTION]","319","328","[HIV]","45","48","Compared with opportunistic infections among [HIV]-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv infection, [INFECTION] acquired after hiv infection has been established and begun to compromise an already immature immune system.","0"
"19","TWrex-cause","[INFECTION]","319","328","[HIV]","134","137","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before [HIV] infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv infection, [INFECTION] acquired after hiv infection has been established and begun to compromise an already immature immune system.","0"
"20","TWrex-cause","[INFECTION]","319","328","[HIV]","304","307","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal [HIV] infection, [INFECTION] acquired after hiv infection has been established and begun to compromise an already immature immune system.","0"
"21","TWrex-cause","[INFECTION]","319","328","[HIV]","344","347","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv infection, [INFECTION] acquired after [HIV] infection has been established and begun to compromise an already immature immune system.","0"
"22","TWrex-cause","[INFECTION]","348","357","[HIV]","45","48","Compared with opportunistic infections among [HIV]-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv infection, infection acquired after hiv [INFECTION] has been established and begun to compromise an already immature immune system.","0"
"23","TWrex-cause","[INFECTION]","348","357","[HIV]","134","137","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before [HIV] infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv infection, infection acquired after hiv [INFECTION] has been established and begun to compromise an already immature immune system.","0"
"24","TWrex-cause","[INFECTION]","348","357","[HIV]","304","307","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal [HIV] infection, infection acquired after hiv [INFECTION] has been established and begun to compromise an already immature immune system.","0"
"25","TWrex-cause","[INFECTION]","348","357","[HIV]","344","347","Compared with opportunistic infections among hiv-infected adults, which are often caused by reactivation of pathogens acquired before hiv infection when host immunity was intact, opportunistic infections among children often reflect primary acquisition of the pathogen and, among children with perinatal hiv infection, infection acquired after [HIV] [INFECTION] has been established and begun to compromise an already immature immune system.","0"
"26","TWrex-cause","[POLIOMYELITIS]","41","54","[POLIOVIRUS]","97","107","Because it appears that the last case of [POLIOMYELITIS] caused by transmission of indigenous wild [POLIOVIRUS] occurred 2 years ago on 23 August 1991 in Peru, the challenge for PAHO is to develop a methodology of certification that will convince the rest of the world that the eradication of poliomyelitis in the Americas has been achieved.","0"
"27","TWrex-cause","[POLIOMYELITIS]","289","302","[POLIOVIRUS]","97","107","Because it appears that the last case of poliomyelitis caused by transmission of indigenous wild [POLIOVIRUS] occurred 2 years ago on 23 August 1991 in Peru, the challenge for PAHO is to develop a methodology of certification that will convince the rest of the world that the eradication of [POLIOMYELITIS] in the Americas has been achieved.","0"
"28","TWrex-cause","[BRUCELLOSIS]","109","120","[BRUCELLA]","131","139","The performance of a serum PCR assay was compared with that of a blood PCR assay for the diagnosis of canine [BRUCELLOSIS] caused by [BRUCELLA] canis in 72 dogs.","0"
"29","TWrex-cause","[LYME BORRELIOSIS]","0","16","[BORRELIA BURGDORFERI]","42","62","[LYME BORRELIOSIS] caused by the spirochete [BORRELIA BURGDORFERI] is now the most common vectorborne disease in North America, Europe and Asia.","0"
"30","TWrex-cause","[DISEASE]","8","15","[ECHINOCOCCUS]","77","89","Hydatid [DISEASE] is a parasitic infestation caused by a tapeworm of the genus [ECHINOCOCCUS], and it is common in Mediterranean regions.","0"
"31","TWrex-cause","[TUBERCULOSIS INFECTION]","119","141","[MYCOBACTERIUM TUBERCULOSIS]","12","38","ESAT-6 from [MYCOBACTERIUM TUBERCULOSIS] is an important T-cell antigen for cell-mediated immunity in the early phase of [TUBERCULOSIS INFECTION].","0"
"32","TWrex-cause","[HEPATITIS C]","39","50","[VIRUS]","26","31","Furthermore, hepatotropic [VIRUS]es like [HEPATITIS C] and hepatitis D virus may cause autoimmune phenomena which are similar to those in idiopathic autoimmune hepatitis.","0"
"33","TWrex-cause","[HEPATITIS C]","39","50","[VIRUS]","67","72","Furthermore, hepatotropic viruses like [HEPATITIS C] and hepatitis D [VIRUS] may cause autoimmune phenomena which are similar to those in idiopathic autoimmune hepatitis.","0"
"34","TWrex-cause","[DISEASE]","52","59","[BURGDORFERI]","137","148","As in almost all other parts of North America, Lyme [DISEASE] in this region is caused by a single genomic species of spirochete, Borrelia [BURGDORFERI] sensu stricto.","0"
"35","TWrex-cause","[LYMPHADENITIS]","59","72","[CORYNEBACTERIUM PSEUDOTUBERCULOSIS]","0","34","[CORYNEBACTERIUM PSEUDOTUBERCULOSIS] commonly causes caseous [LYMPHADENITIS] in Australian sheep.","0"
"36","TWrex-cause","[INFECTION]","202","211","[VIRUS]","81","86","A significant obstacle to successful immunisation of infants against respiratory-[VIRUS]-associated disease early in life may be the relatively poor immune response of very young infants to primary virus [INFECTION].","0"
"37","TWrex-cause","[INFECTION]","202","211","[VIRUS]","196","201","A significant obstacle to successful immunisation of infants against respiratory-virus-associated disease early in life may be the relatively poor immune response of very young infants to primary [VIRUS] [INFECTION].","0"
"38","TWrex-cause","[GESTATION]","135","144","[RUBELLA VIRUS]","4","17","The [RUBELLA VIRUS] can infect the fetus at any stage of pregnancy, but defects are rarely noted when this occurs after the 16th week of [GESTATION].","0"
"39","TWrex-cause","[CHOLERA]","53","60","[PASTEURELLA MULTOCIDA]","0","21","[PASTEURELLA MULTOCIDA] is the causative agent of fowl [CHOLERA] and other diseases of production animals.","0"
"40","TWrex-cause","[VIRAL HEPATITIS]","111","126","[VIRUS]","24","29","Hepatitis delta (delta) [VIRUS] (HDV), a satellite virus of the hepatitis B virus (HBV), causes a severe form of [VIRAL HEPATITIS] in humans.","0"
"41","TWrex-cause","[VIRAL HEPATITIS]","111","126","[VIRUS]","49","54","Hepatitis delta (delta) virus (HDV), a satellite [VIRUS] of the hepatitis B virus (HBV), causes a severe form of [VIRAL HEPATITIS] in humans.","0"
"42","TWrex-cause","[VIRAL HEPATITIS]","111","126","[VIRUS]","74","79","Hepatitis delta (delta) virus (HDV), a satellite virus of the hepatitis B [VIRUS] (HBV), causes a severe form of [VIRAL HEPATITIS] in humans.","0"
"43","TWrex-cause","[ONCHOCERCIASIS]","0","14","[VOLVULUS]","155","163","[ONCHOCERCIASIS] (river blindness) is a major parasitic disease of humans in sub-Saharan Africa caused by the microfilarial stage of the nematode Onchocerca [VOLVULUS].","0"
"44","TWrex-cause","[TUNGIASIS]","0","9","[TUNGA PENETRANS]","62","77","[TUNGIASIS] is a parasitic skin disease caused by the sand flea [TUNGA PENETRANS].","0"
"45","TWrex-cause","[INFECTION]","44","53","[RSV]","40","43","To probe the underlying mechanisms that [RSV] [INFECTION] increases the susceptibility of asthma, this present study was designed to establish a rsv persistent infection animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human rsv infection.","0"
"46","TWrex-cause","[INFECTION]","44","53","[RSV]","141","144","To probe the underlying mechanisms that rsv [INFECTION] increases the susceptibility of asthma, this present study was designed to establish a [RSV] persistent infection animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human rsv infection.","0"
"47","TWrex-cause","[INFECTION]","44","53","[RSV]","248","251","To probe the underlying mechanisms that rsv [INFECTION] increases the susceptibility of asthma, this present study was designed to establish a rsv persistent infection animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human [RSV] infection.","0"
"48","TWrex-cause","[INFECTION]","156","165","[RSV]","40","43","To probe the underlying mechanisms that [RSV] infection increases the susceptibility of asthma, this present study was designed to establish a rsv persistent [INFECTION] animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human rsv infection.","0"
"49","TWrex-cause","[INFECTION]","156","165","[RSV]","141","144","To probe the underlying mechanisms that rsv infection increases the susceptibility of asthma, this present study was designed to establish a [RSV] persistent [INFECTION] animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human rsv infection.","0"
"50","TWrex-cause","[INFECTION]","156","165","[RSV]","248","251","To probe the underlying mechanisms that rsv infection increases the susceptibility of asthma, this present study was designed to establish a rsv persistent [INFECTION] animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human [RSV] infection.","0"
"51","TWrex-cause","[INFECTION]","252","261","[RSV]","40","43","To probe the underlying mechanisms that [RSV] infection increases the susceptibility of asthma, this present study was designed to establish a rsv persistent infection animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human rsv [INFECTION].","0"
"52","TWrex-cause","[INFECTION]","252","261","[RSV]","141","144","To probe the underlying mechanisms that rsv infection increases the susceptibility of asthma, this present study was designed to establish a [RSV] persistent infection animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human rsv [INFECTION].","0"
"53","TWrex-cause","[INFECTION]","252","261","[RSV]","248","251","To probe the underlying mechanisms that rsv infection increases the susceptibility of asthma, this present study was designed to establish a rsv persistent infection animal model by cyclophosphamide (CYP) pretreatment that more closely mimic human [RSV] [INFECTION].","0"
"54","TWrex-cause","[MALARIA]","36","43","[PLASMODIUM]","57","67","The most common and serious type of [MALARIA] is caused by [PLASMODIUM] falciparum.","0"
"55","TWrex-cause","[DISEASE]","8","15","[ECHINOCOCCUS]","63","75","Hydatid [DISEASE] is a parasitic disease most commonly caused by [ECHINOCOCCUS] granulosus that seldom involves the skeleton and is still common in the countries of the temperate zones.","0"
"56","TWrex-cause","[DISEASE]","31","38","[ECHINOCOCCUS]","63","75","Hydatid disease is a parasitic [DISEASE] most commonly caused by [ECHINOCOCCUS] granulosus that seldom involves the skeleton and is still common in the countries of the temperate zones.","0"
"57","TWrex-cause","[MIGRANS]","126","133","[LYME DISEASE SPIROCHETE]","4","27","The [LYME DISEASE SPIROCHETE], which had previously been isolated with difficulty from human skin lesions of erythema chronicum [MIGRANS] of Lyme disease, was grown from six of fourteen skin biopsies cultured in a newly modified Kelly's medium.","0"
"58","TWrex-cause","[INFECTION]","132","141","[MRSA]","74","78","It has been reported that newborn babies are compromised hosts, and to be [MRSA] carriers means that the danger of occurrence of mrsa [INFECTION] is high.","0"
"59","TWrex-cause","[INFECTION]","132","141","[MRSA]","127","131","It has been reported that newborn babies are compromised hosts, and to be mrsa carriers means that the danger of occurrence of [MRSA] [INFECTION] is high.","0"
"60","TWrex-cause","[DISEASE]","5","12","[BURGDORFERI]","64","75","Lyme [DISEASE] is a multi-system organ disease caused by Borrelia [BURGDORFERI].","0"
"61","TWrex-cause","[DISEASE]","37","44","[BURGDORFERI]","64","75","Lyme disease is a multi-system organ [DISEASE] caused by Borrelia [BURGDORFERI].","0"
"62","TWrex-cause","[ALLERGY]","132","139","[SUBSTANCE]","83","92","There are currently no accepted regulatory models for assessing the potential of a [SUBSTANCE] to cause respiratory sensitization and [ALLERGY].","0"
"63","TWrex-cause","[VIREMIA]","67","74","[VIRUS]","176","181","Perinatal HIV infection is characterized by a sustained high-level [VIREMIA] and a high risk of rapid progression to AIDS, indicating a failure of immunologic containment of the [VIRUS].","0"
"64","TWrex-cause","[MYCOBACTERIOSIS]","207","222","[MYCOBACTERIUM]","237","250","The main etiologic diagnosis is bacterial pneumonia, especially pneumococcal pneumonia; the second most frequent cause is Pneumocystis jiroveci (previously named P. carinii) pneumonia and the third cause is [MYCOBACTERIOSIS], particularly [MYCOBACTERIUM] tuberculosis.","0"
"65","TWrex-cause","[DISEASE]","129","136","[LEGIONELLA]","69","79","The glucosyltransferase Lgt1 is one of three glucosylating toxins of [LEGIONELLA] pneumophila, the causative agent of Legionnaires [DISEASE].","0"
"66","TWrex-cause","[FIFTH DISEASE]","101","114","[PARVOVIRUS]","6","16","Human [PARVOVIRUS] B19 is the aetiological agent of the common childhood disease erythema infectiosum ([FIFTH DISEASE].","0"
"67","TWrex-cause","[AIDS]","90","94","[HIV]","61","64","Nevertheless, knowledge of genitourinary pathology caused by [HIV] makes early diagnosis of [AIDS] possible.","0"
"69","TWrex-cause","[MALARIA]","178","185","[PLASMODIUM]","12","22","Research on [PLASMODIUM] sporozoite biology aims at understanding the developmental program steering the formation of mature infectious sporozoites - the transmission stage of the [MALARIA] parasite.","0"
"70","TWrex-cause","[INFECTION]","149","158","[MYCOBACTERIUM]","0","13","[MYCOBACTERIUM] malmoense was first described in 1977 and today is second only to the Mycobacterium avium complex as a cause of atypical mycobacterial [INFECTION] in Sweden.","0"
"71","TWrex-cause","[INFECTION]","149","158","[MYCOBACTERIUM]","84","97","Mycobacterium malmoense was first described in 1977 and today is second only to the [MYCOBACTERIUM] avium complex as a cause of atypical mycobacterial [INFECTION] in Sweden.","0"
"72","TWrex-cause","[TOLERANCE]","87","96","[DRUG]","82","86","The rational for FU chronomodulated therapy has been the circadian rhythm in host [DRUG] [TOLERANCE], which is greatest during the night time when the proliferation of normal target tissue is least.","0"
"73","TWrex-cause","[INFECTION]","60","69","[PLASMODIUM]","83","93","We have shown that this traditional remedy prevents malaria [INFECTION] by targeting [PLASMODIUM] at its early liver stage.","0"
"74","TWrex-cause","[DISTRESS]","12","20","[SYNDROME]","63","71","Respiratory [DISTRESS] was mainly caused by respiratory distress [SYNDROME] or transient tachypnea of the newborn.","0"
"75","TWrex-cause","[DISTRESS]","54","62","[SYNDROME]","63","71","Respiratory distress was mainly caused by respiratory [DISTRESS] [SYNDROME] or transient tachypnea of the newborn.","0"
"76","TWrex-cause","[INFECTION]","187","196","[VIRUS]","30","35","The U3-LTR region of leukemia [VIRUS]es transactivates cancer-related signaling pathways through the production of a non-coding RNA transcript although the role of this transcript in virus [INFECTION] remains unknown.","0"
"77","TWrex-cause","[INFECTION]","187","196","[VIRUS]","181","186","The U3-LTR region of leukemia viruses transactivates cancer-related signaling pathways through the production of a non-coding RNA transcript although the role of this transcript in [VIRUS] [INFECTION] remains unknown.","0"
"78","TWrex-cause","[CSD]","97","100","[BARTONELLA]","0","10","[BARTONELLA] (Rochalimaea) henselae has been identified as causative agent of cat-scratch disease ([CSD].","0"
"79","TWrex-cause","[INFECTION]","16","25","[CYTOMEGALOVIRUS]","0","15","[CYTOMEGALOVIRUS] [INFECTION]s occur one to three months after transplantation and are the major viral cause of morbidity and mortality.","0"
"81","TWrex-cause","[INFECTION]","161","170","[EBV]","157","160","The Epstein-Barr virus (ebv) immediate-early protein BZLF1 is a transcriptional activator that mediates the switch between the latent and the lytic forms of [EBV] [INFECTION].","0"
"82","TWrex-cause","[HIV]","0","3","[VIRUS]","66","71","[HIV] is a devastating disease caused by the human immunodeficiency [VIRUS].","0"
"83","TWrex-cause","[TUBERCULOSIS]","85","97","[M. TUBERCULOSIS]","187","202","The contribution of horizontal gene transfer (HGT) to the evolution of Mycobacterium [TUBERCULOSIS] -- the main causal agent of tuberculosis in humans -- and closely related members of the [M. TUBERCULOSIS] complex remains poorly understood.","0"
"84","TWrex-cause","[TUBERCULOSIS]","126","138","[M. TUBERCULOSIS]","187","202","The contribution of horizontal gene transfer (HGT) to the evolution of Mycobacterium tuberculosis -- the main causal agent of [TUBERCULOSIS] in humans -- and closely related members of the [M. TUBERCULOSIS] complex remains poorly understood.","0"
"85","TWrex-cause","[MENINGOCOCCAL DISEASE]","147","168","[NEISSERIA MENINGITIDIS]","101","123","The phenotype (serogroup, serotype and serosubtype) and antibiotic susceptibility of 388 isolates of [NEISSERIA MENINGITIDIS] from invasive cases of [MENINGOCOCCAL DISEASE] were determined in 2000.","0"
"86","TWrex-cause","[INFECTION]","54","63","[MRSA]","49","53","Two patients were previously diagnosed as having [MRSA] [INFECTION] and two were carriers of mrsa.","0"
"87","TWrex-cause","[INFECTION]","54","63","[MRSA]","89","93","Two patients were previously diagnosed as having mrsa [INFECTION] and two were carriers of [MRSA].","0"
"88","TWrex-cause","[INFECTION]","106","115","[CMV]","102","105","There was no evidence of an increased cellular infiltrate in the myocardium at the time of the active [CMV] [INFECTION], even though the donor heart is the likeliest source of infection, nor was there any change in myocyte, interstitial cell, or vascular endothelial cell nuclei to identify active cmv infection.","0"
"89","TWrex-cause","[INFECTION]","106","115","[CMV]","294","297","There was no evidence of an increased cellular infiltrate in the myocardium at the time of the active cmv [INFECTION], even though the donor heart is the likeliest source of infection, nor was there any change in myocyte, interstitial cell, or vascular endothelial cell nuclei to identify active [CMV] infection.","0"
"90","TWrex-cause","[INFECTION]","172","181","[CMV]","102","105","There was no evidence of an increased cellular infiltrate in the myocardium at the time of the active [CMV] infection, even though the donor heart is the likeliest source of [INFECTION], nor was there any change in myocyte, interstitial cell, or vascular endothelial cell nuclei to identify active cmv infection.","0"
"91","TWrex-cause","[INFECTION]","172","181","[CMV]","294","297","There was no evidence of an increased cellular infiltrate in the myocardium at the time of the active cmv infection, even though the donor heart is the likeliest source of [INFECTION], nor was there any change in myocyte, interstitial cell, or vascular endothelial cell nuclei to identify active [CMV] infection.","0"
"92","TWrex-cause","[INFECTION]","298","307","[CMV]","102","105","There was no evidence of an increased cellular infiltrate in the myocardium at the time of the active [CMV] infection, even though the donor heart is the likeliest source of infection, nor was there any change in myocyte, interstitial cell, or vascular endothelial cell nuclei to identify active cmv [INFECTION].","0"
"93","TWrex-cause","[INFECTION]","298","307","[CMV]","294","297","There was no evidence of an increased cellular infiltrate in the myocardium at the time of the active cmv infection, even though the donor heart is the likeliest source of infection, nor was there any change in myocyte, interstitial cell, or vascular endothelial cell nuclei to identify active [CMV] [INFECTION].","0"
"94","TWrex-cause","[MYELOPATHY]","71","81","[HTLV-1]","0","6","[HTLV-1] uveitis: Similar to adult T cell leukemia and htlv-1 associated [MYELOPATHY], uveitis in asymptomatic carriers of htlv-1, prevalent in southern Kyushu, is a distinct clinical entity associated with htlv-1, a human retrovirus.","0"
"95","TWrex-cause","[MYELOPATHY]","71","81","[HTLV-1]","53","59","htlv-1 uveitis: Similar to adult T cell leukemia and [HTLV-1] associated [MYELOPATHY], uveitis in asymptomatic carriers of htlv-1, prevalent in southern Kyushu, is a distinct clinical entity associated with htlv-1, a human retrovirus.","0"
"96","TWrex-cause","[MYELOPATHY]","71","81","[HTLV-1]","119","125","htlv-1 uveitis: Similar to adult T cell leukemia and htlv-1 associated [MYELOPATHY], uveitis in asymptomatic carriers of [HTLV-1], prevalent in southern Kyushu, is a distinct clinical entity associated with htlv-1, a human retrovirus.","0"
"97","TWrex-cause","[MYELOPATHY]","71","81","[HTLV-1]","203","209","htlv-1 uveitis: Similar to adult T cell leukemia and htlv-1 associated [MYELOPATHY], uveitis in asymptomatic carriers of htlv-1, prevalent in southern Kyushu, is a distinct clinical entity associated with [HTLV-1], a human retrovirus.","0"
"98","TWrex-cause","[HEPATITIS C]","4","15","[HEPATITIS C VIRUS]","105","122","The [HEPATITIS C] Strategy and Action Plan for England recommend that all individuals testing positive for [HEPATITIS C VIRUS] (HCV) should be referred to a specialist centre for assessment and care.","0"
"99","TWrex-cause","[CHAGAS DISEASE]","110","124","[TRYPANOSOMA]","20","31","The transmission of [TRYPANOSOMA] cruzi through blood transfusion is the second most important way of acquiring [CHAGAS DISEASE].","0"
"101","TWrex-cause","[THROMBOCYTOPENIA]","118","134","[IMMUNE THROMBOCYTOPENIC PURPURA]","65","96","Foetal thrombocytopenia can be caused by maternal complications ([IMMUNE THROMBOCYTOPENIC PURPURA], neonatal alloimmune [THROMBOCYTOPENIA], gestational thrombocytopenia, preeclampsia, alloimmune haemolytic disease) or infectious diseases (toxoplasmosis, cytomegalovirus, rubella) or be of true foetal origin (chromosomal abnormalities, malformations, congenital thrombocytopenia, intrauterine growth retardation.","0"
"102","TWrex-cause","[THROMBOCYTOPENIA]","148","164","[IMMUNE THROMBOCYTOPENIC PURPURA]","65","96","Foetal thrombocytopenia can be caused by maternal complications ([IMMUNE THROMBOCYTOPENIC PURPURA], neonatal alloimmune thrombocytopenia, gestational [THROMBOCYTOPENIA], preeclampsia, alloimmune haemolytic disease) or infectious diseases (toxoplasmosis, cytomegalovirus, rubella) or be of true foetal origin (chromosomal abnormalities, malformations, congenital thrombocytopenia, intrauterine growth retardation.","0"
"104","TWrex-cause","[MRSA INFECTION]","120","134","[MRSA]","54","58","These findings suggest that the case fatality rate of [MRSA] infection may be high and also suggest that the elderly with [MRSA INFECTION] who had hypoalbuminemia and/or received many antibiotics may have a poor prognosis.","0"
"105","TWrex-cause","[INFECTION]","117","126","[MYCOPLASMA]","106","116","The purpose of this study is to evaluate the significance of IFN-gamma and IL-4 production in controlling [MYCOPLASMA] [INFECTION] and the pathogenesis of disease in the upper and lower respiratory tract.","0"
"106","TWrex-cause","[NEUROCYSTICERCOSIS]","165","183","[TAENIA]","40","46","An antigenic protein in cystic fluid of [TAENIA] solium metacestodes (CF) of 150 kDa was measured by antibody-sandwich ELISA in serum and cerebrospinal fluid (CSF) of [NEUROCYSTICERCOSIS] patients.","0"
"108","TWrex-cause","[INFECTION]","65","74","[VIRUS]","59","64","Extrahepatic immune manifestations are rare in hepatitis A [VIRUS] [INFECTION].","0"
"109","TWrex-cause","[HYDATID DISEASE]","7","22","[ECHINOCOCCUS]","61","73","Cystic [HYDATID DISEASE] (CHD) is caused by infection with the [ECHINOCOCCUS] granulosus metacestode and affects both humans and livestock.","0"
"110","TWrex-cause","[MYELOPATHY]","27","37","[HTLV-I]","9","15","Four had [HTLV-I]-associated [MYELOPATHY] and one had infective eczema.","0"
"111","TWrex-cause","[VARICELLA]","72","81","[VZV]","96","99","FV100 is a promising new agent with extreme potency and specificity for [VARICELLA]-zoster virus ([VZV].","0"
"112","TWrex-cause","[DELUSION]","76","84","[METACHROMATIC LEUKODYSTROPHY]","114","142","Psychiatric symptoms, including complex auditory hallucinations and bizarre [DELUSION]s, are a prominent feature of [METACHROMATIC LEUKODYSTROPHY] presenting when the patient is between 12 and 30 years.","0"
