"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"347","TWrex-contraindicated_drug","[PREGNANCY]","143","152","[COCAINE]","128","135","Women who used cocaine were much more likely to have used some combination of cigarettes, alcohol, and marijuana in addition to [COCAINE] during [PREGNANCY].","0"
"348","TWrex-contraindicated_drug","[PREGNANCY]","92","101","[TESTOSTERONE]","237","249","Among selected hormones measured in pregnant women, those with nausea and vomiting in early [PREGNANCY] had significantly lower cortisol and progesterone, but higher hCG, while those with vomiting in late pregnancy had significantly lower [TESTOSTERONE] and hCG and higher dehydroepiandrosterone than unaffected women.","0"
"349","TWrex-contraindicated_drug","[PREGNANCY]","203","212","[TESTOSTERONE]","237","249","Among selected hormones measured in pregnant women, those with nausea and vomiting in early pregnancy had significantly lower cortisol and progesterone, but higher hCG, while those with vomiting in late [PREGNANCY] had significantly lower [TESTOSTERONE] and hCG and higher dehydroepiandrosterone than unaffected women.","0"
"350","TWrex-contraindicated_drug","[INFECTION]","52","61","[POLYVALENT PNEUMOCOCCAL VACCINE]","102","133","Twelve patients who had recovered from pneumococcal [INFECTION]s and 12 household controls were given a [POLYVALENT PNEUMOCOCCAL VACCINE].","0"
"351","TWrex-contraindicated_drug","[HG]","121","123","[GLUCOSE]","112","119","PSCs were isolated from male Sprague-Dawley rats and cultured in medium containing 5.5 mM (LG group) or 27 mM D-[GLUCOSE] ([HG] group.","0"
"352","TWrex-contraindicated_drug","[PREGNANCY]","148","157","[PROGESTERONE]","176","188","Our results agree with the idea that the increased estrogenic and androgenic signalling could be addressed to reducing the lipogenic state in early [PREGNANCY] exerted mainly by [PROGESTERONE] and to prepare adipose tissue for the beginning of the catabolic phase in late pregnancy in a depot-specific manner.","0"
"353","TWrex-contraindicated_drug","[PREGNANCY]","268","277","[PROGESTERONE]","176","188","Our results agree with the idea that the increased estrogenic and androgenic signalling could be addressed to reducing the lipogenic state in early pregnancy exerted mainly by [PROGESTERONE] and to prepare adipose tissue for the beginning of the catabolic phase in late [PREGNANCY] in a depot-specific manner.","0"
"354","TWrex-contraindicated_drug","[GESTATION]","63","72","[HORMONE]","110","117","Serum progesterone and testosterone were measured on day 17 of [GESTATION] and plasma and pituitary luteinizing [HORMONE] (LH) and follicle-stimulating hormone (FSH) on day 21 of gestation.","0"
"355","TWrex-contraindicated_drug","[GESTATION]","63","72","[HORMONE]","148","155","Serum progesterone and testosterone were measured on day 17 of [GESTATION] and plasma and pituitary luteinizing hormone (LH) and follicle-stimulating [HORMONE] (FSH) on day 21 of gestation.","0"
"356","TWrex-contraindicated_drug","[GESTATION]","175","184","[HORMONE]","110","117","Serum progesterone and testosterone were measured on day 17 of gestation and plasma and pituitary luteinizing [HORMONE] (LH) and follicle-stimulating hormone (FSH) on day 21 of [GESTATION].","0"
"357","TWrex-contraindicated_drug","[GESTATION]","175","184","[HORMONE]","148","155","Serum progesterone and testosterone were measured on day 17 of gestation and plasma and pituitary luteinizing hormone (LH) and follicle-stimulating [HORMONE] (FSH) on day 21 of [GESTATION].","0"
"358","TWrex-contraindicated_drug","[PREGNANCY]","134","143","[PROGESTERONE]","64","76","Steroid hormones such as dehydroepiandrosterone-sulfate (DHAS), [PROGESTERONE] (P), and cortisol (F), which show diverse changes during [PREGNANCY], are considered to be involved in myometrial contraction at the onset of delivery.","0"
"359","TWrex-contraindicated_drug","[PREGNANCY]","73","82","[RUBELLA]","43","50","A case of serologically proven symptomatic [RUBELLA] re-infection in early [PREGNANCY] in a healthy multigravida who had been successfully vaccinated is reported to illustrate that the risk to the fetus is considerably less than with primary infection.","0"
"361","TWrex-contraindicated_drug","[HYPERCALCAEMIA]","103","117","[CALCIUM ACETATE]","123","138","In this instance, too, calcium acetate was shown to be more effective; although the patients developed [HYPERCALCAEMIA] with [CALCIUM ACETATE], this happened more often with calcium carbonate.","0"
"362","TWrex-contraindicated_drug","[PREGNANCY]","95","104","[RUBELLA]","137","144","Mutations in the genetic materials due to spontaneous mutations, exposure of the mother during [PREGNANCY] to infectious diseases, such as [RUBELLA] and toxoplasma, receiving certain teratogenic drugs during pregnancy, exposure of the mother to ionizing radiation during pregnancy such as x-ray and chronic diseases of the mother, such as diabetes mellitus.","0"
"363","TWrex-contraindicated_drug","[PREGNANCY]","204","213","[RUBELLA]","137","144","Mutations in the genetic materials due to spontaneous mutations, exposure of the mother during pregnancy to infectious diseases, such as [RUBELLA] and toxoplasma, receiving certain teratogenic drugs during [PREGNANCY], exposure of the mother to ionizing radiation during pregnancy such as x-ray and chronic diseases of the mother, such as diabetes mellitus.","0"
"364","TWrex-contraindicated_drug","[PREGNANCY]","267","276","[RUBELLA]","137","144","Mutations in the genetic materials due to spontaneous mutations, exposure of the mother during pregnancy to infectious diseases, such as [RUBELLA] and toxoplasma, receiving certain teratogenic drugs during pregnancy, exposure of the mother to ionizing radiation during [PREGNANCY] such as x-ray and chronic diseases of the mother, such as diabetes mellitus.","0"
"365","TWrex-contraindicated_drug","[PREGNANCY]","0","9","[FOLLICLE STIMULATING HORMONE]","143","171","[PREGNANCY] rate was analysed according to age, type of infertility, cause of infertility, duration of infertility, number of eggs collected and [FOLLICLE STIMULATING HORMONE] (FSH) levels.","0"
"366","TWrex-contraindicated_drug","[GESTATION]","194","203","[HORMONE]","79","86","The average and baseline concentrations of P4 in the JV as well as luteinizing [HORMONE] (LH) and follicle-stimulating hormone (FSH) in the OBOV and JV remained constant from Day 70 to Day 210 of [GESTATION].","0"
"367","TWrex-contraindicated_drug","[GESTATION]","194","203","[HORMONE]","117","124","The average and baseline concentrations of P4 in the JV as well as luteinizing hormone (LH) and follicle-stimulating [HORMONE] (FSH) in the OBOV and JV remained constant from Day 70 to Day 210 of [GESTATION].","0"
"368","TWrex-contraindicated_drug","[INFECTION]","52","61","[VACCINE]","126","133","Twelve patients who had recovered from pneumococcal [INFECTION]s and 12 household controls were given a polyvalent pneumococcal [VACCINE].","0"
"369","TWrex-contraindicated_drug","[PREGNANCY]","115","124","[RUBELLA]","0","7","[RUBELLA] virus infection causes a benign disease known as rubella or German measles, however infection during early [PREGNANCY] can lead to severe birth defects known as congenital rubella syndrome (CRS.","0"
"370","TWrex-contraindicated_drug","[PREGNANCY]","115","124","[RUBELLA]","57","64","Rubella virus infection causes a benign disease known as [RUBELLA] or German measles, however infection during early [PREGNANCY] can lead to severe birth defects known as congenital rubella syndrome (CRS.","0"
"371","TWrex-contraindicated_drug","[PREGNANCY]","115","124","[RUBELLA]","178","185","Rubella virus infection causes a benign disease known as rubella or German measles, however infection during early [PREGNANCY] can lead to severe birth defects known as congenital [RUBELLA] syndrome (CRS.","0"
"372","TWrex-contraindicated_drug","[PREGNANCY]","329","338","[PROGESTERONE]","241","253","Timing and magnitude of negative energy balance apparently interact to determine the extent to which negative energy balance alters hypothalamic secretion of GnRH and its effect on gonadotropin secretion and, therefore, ovarian secretion of [PROGESTERONE], which affects expression of estrus and support of the uterus during early [PREGNANCY].","0"
"373","TWrex-contraindicated_drug","[GESTATION]","122","131","[DIETHYLSTILBESTROL]","44","62","Prenatal exposure of male or female mice to [DIETHYLSTILBESTROL] (DES) or testosterone propionate (TP) from days 9 to 16 of [GESTATION] produces pseudohermaphrodites with dual reproductive tracts.","0"
"374","TWrex-contraindicated_drug","[PREGNANCY]","100","109","[COCAINE]","79","86","Perhaps the sole, clinically reported, deficit in infants of women that abused [COCAINE] (COC) during [PREGNANCY] that persists through early childhood is that of an attentional disorder.","0"
"375","TWrex-contraindicated_drug","[PREGNANCY]","116","125","[DIETHYLSTILBESTROL]","71","89","The incidence of the last of these has reduced with the abandonment of [DIETHYLSTILBESTROL] (stilboestrol) therapy in [PREGNANCY].","0"
"376","TWrex-contraindicated_drug","[ACIDOSIS]","131","139","[ACETAZOLAMIDE]","55","68","The attending physician ordered the withdrawal of oral [ACETAZOLAMIDE], which was considered the cause of the metabolic component of [ACIDOSIS].","0"
"377","TWrex-contraindicated_drug","[PREGNANCY]","116","125","[STILBOESTROL]","91","103","The incidence of the last of these has reduced with the abandonment of diethylstilbestrol ([STILBOESTROL]) therapy in [PREGNANCY].","0"
"378","TWrex-contraindicated_drug","[STONE]","23","28","[PHOSPHATE]","69","78","About 80% of all renal [STONE]s contain calcium oxalate and/or calcium [PHOSPHATE] as their main crystalline components.","0"
"379","TWrex-contraindicated_drug","[PREGNANCY]","203","212","[RUBELLA]","43","50","The results of prenatal diagnosis of fetal [RUBELLA] infection by specific IgM antibody detection in fetal infection by specific IgM antibody detection in fetal blood obtained in the 21st to 23rd weeks of [PREGNANCY] of women with different types of rubella problems during pregnancy (categorised in four groups) showed that in 28 of 31 cases the diagnosis apparently assisted in the correct management of the pregnancy.","0"
"380","TWrex-contraindicated_drug","[PREGNANCY]","203","212","[RUBELLA]","246","253","The results of prenatal diagnosis of fetal rubella infection by specific IgM antibody detection in fetal infection by specific IgM antibody detection in fetal blood obtained in the 21st to 23rd weeks of [PREGNANCY] of women with different types of [RUBELLA] problems during pregnancy (categorised in four groups) showed that in 28 of 31 cases the diagnosis apparently assisted in the correct management of the pregnancy.","0"
"381","TWrex-contraindicated_drug","[PREGNANCY]","270","279","[RUBELLA]","43","50","The results of prenatal diagnosis of fetal [RUBELLA] infection by specific IgM antibody detection in fetal infection by specific IgM antibody detection in fetal blood obtained in the 21st to 23rd weeks of pregnancy of women with different types of rubella problems during [PREGNANCY] (categorised in four groups) showed that in 28 of 31 cases the diagnosis apparently assisted in the correct management of the pregnancy.","0"
"382","TWrex-contraindicated_drug","[PREGNANCY]","270","279","[RUBELLA]","246","253","The results of prenatal diagnosis of fetal rubella infection by specific IgM antibody detection in fetal infection by specific IgM antibody detection in fetal blood obtained in the 21st to 23rd weeks of pregnancy of women with different types of [RUBELLA] problems during [PREGNANCY] (categorised in four groups) showed that in 28 of 31 cases the diagnosis apparently assisted in the correct management of the pregnancy.","0"
"383","TWrex-contraindicated_drug","[PREGNANCY]","406","415","[RUBELLA]","43","50","The results of prenatal diagnosis of fetal [RUBELLA] infection by specific IgM antibody detection in fetal infection by specific IgM antibody detection in fetal blood obtained in the 21st to 23rd weeks of pregnancy of women with different types of rubella problems during pregnancy (categorised in four groups) showed that in 28 of 31 cases the diagnosis apparently assisted in the correct management of the [PREGNANCY].","0"
"384","TWrex-contraindicated_drug","[PREGNANCY]","406","415","[RUBELLA]","246","253","The results of prenatal diagnosis of fetal rubella infection by specific IgM antibody detection in fetal infection by specific IgM antibody detection in fetal blood obtained in the 21st to 23rd weeks of pregnancy of women with different types of [RUBELLA] problems during pregnancy (categorised in four groups) showed that in 28 of 31 cases the diagnosis apparently assisted in the correct management of the [PREGNANCY].","0"
"385","TWrex-contraindicated_drug","[HYPERCALCAEMIA]","103","117","[CALCIUM CARBONATE]","170","187","In this instance, too, calcium acetate was shown to be more effective; although the patients developed [HYPERCALCAEMIA] with calcium acetate, this happened more often with [CALCIUM CARBONATE].","0"
"386","TWrex-contraindicated_drug","[PREGNANCY]","144","153","[DIETHYLSTILBESTROL]","26","44","Women who were exposed to [DIETHYLSTILBESTROL] in utero may have structural reproductive tract anomalies, an increased infertility rate, and poor [PREGNANCY] outcomes.","0"
"387","TWrex-contraindicated_drug","[PREGNANCY]","2","11","[INDOMETHACIN]","51","63","A [PREGNANCY] during which both beta-adrenergics and [INDOMETHACIN] were administered in order to stop preterm uterine contractions is reported.","0"
"388","TWrex-contraindicated_drug","[PREGNANCY]","51","60","[COCAINE]","13","20","Women taking [COCAINE] during the first trimester of [PREGNANCY] (n = 54), controls with post secondary education (n = 30), and physicians (n = 30) were asked, using a visual analogue scale, to quantify the teratogenic risk of cocaine and the tendency to terminate/continue the pregnancy after first trimester exposure; in the case of the &quot;public&quot; and physicians this was a hypothetical question.","0"
"389","TWrex-contraindicated_drug","[PREGNANCY]","51","60","[COCAINE]","223","230","Women taking cocaine during the first trimester of [PREGNANCY] (n = 54), controls with post secondary education (n = 30), and physicians (n = 30) were asked, using a visual analogue scale, to quantify the teratogenic risk of [COCAINE] and the tendency to terminate/continue the pregnancy after first trimester exposure; in the case of the &quot;public&quot; and physicians this was a hypothetical question.","0"
"390","TWrex-contraindicated_drug","[PREGNANCY]","274","283","[COCAINE]","13","20","Women taking [COCAINE] during the first trimester of pregnancy (n = 54), controls with post secondary education (n = 30), and physicians (n = 30) were asked, using a visual analogue scale, to quantify the teratogenic risk of cocaine and the tendency to terminate/continue the [PREGNANCY] after first trimester exposure; in the case of the &quot;public&quot; and physicians this was a hypothetical question.","0"
"391","TWrex-contraindicated_drug","[PREGNANCY]","274","283","[COCAINE]","223","230","Women taking cocaine during the first trimester of pregnancy (n = 54), controls with post secondary education (n = 30), and physicians (n = 30) were asked, using a visual analogue scale, to quantify the teratogenic risk of [COCAINE] and the tendency to terminate/continue the [PREGNANCY] after first trimester exposure; in the case of the &quot;public&quot; and physicians this was a hypothetical question.","0"
"392","TWrex-contraindicated_drug","[PREGNANCY]","298","307","[TESTOSTERONE]","75","87","The effect of non-esterified fatty acids (NEFA) on the in vitro binding of [TESTOSTERONE], 5-alpha dihydrotestosterone and estradiol E2 to sex hormone binding globulin (SHBG) was examined using pooled normal female serum, and SHBG and albumin fractions obtained from the partial purification of late [PREGNANCY] serum.","0"
"393","TWrex-contraindicated_drug","[PREGNANCY]","298","307","[TESTOSTERONE]","104","116","The effect of non-esterified fatty acids (NEFA) on the in vitro binding of testosterone, 5-alpha dihydro[TESTOSTERONE] and estradiol E2 to sex hormone binding globulin (SHBG) was examined using pooled normal female serum, and SHBG and albumin fractions obtained from the partial purification of late [PREGNANCY] serum.","0"
"394","TWrex-contraindicated_drug","[DISEASE]","137","144","[DDAVP]","80","85","As far as the hemostatic prophylaxis is concerned, the use of the dermopressin ([DDAVP]), in patients with hemophilia A and von Willebrand [DISEASE], guarantees the realisation of dental practice without hemorrhagic risk.","0"
"395","TWrex-contraindicated_drug","[PREGNANCY]","56","65","[PGE2]","102","106","424 pregnant women seeking termination of 2nd trimester [PREGNANCY] had either PGF2alpha (290 women) or [PGE2] (134 women) administration.","0"
"396","TWrex-contraindicated_drug","[PREGNANCY]","139","148","[OESTRADIOL]","33","43","We have examined serum levels of [OESTRADIOL] (E2), sex-hormone binding globulin (SHBG) and human chorionic gonadotrophin (hCG) during early [PREGNANCY] in relation to smoking status at the time of sampling in a series of 147 women.","0"
"397","TWrex-contraindicated_drug","[PREGNANCY]","72","81","[RUBELLA VACCINE]","30","45","Although the live, attenuated [RUBELLA VACCINE] is contraindicated during [PREGNANCY], pregnant women who are inadvertently immunized are not candidates for pregnancy termination because no defects consistent with congenital rubella have been reported to date in the offspring of other similarly vaccinated women.","0"
"398","TWrex-contraindicated_drug","[PREGNANCY]","153","162","[RUBELLA VACCINE]","30","45","Although the live, attenuated [RUBELLA VACCINE] is contraindicated during pregnancy, pregnant women who are inadvertently immunized are not candidates for [PREGNANCY] termination because no defects consistent with congenital rubella have been reported to date in the offspring of other similarly vaccinated women.","0"
"399","TWrex-contraindicated_drug","[PREGNANCY]","38","47","[FU]","61","63","Seventeen women with unruptured tubal [PREGNANCY] were given 5-[FU] through salpingo-catheter under hysteroscopy.","0"
"400","TWrex-contraindicated_drug","[PREGNANCY]","27","36","[TET]","66","69","We present a case of tubal [PREGNANCY] after tubal embryo transfer ([TET]) to the contralateral fallopian tube.","0"
"401","TWrex-contraindicated_drug","[INFECTION]","177","186","[DISEASE]","18","25","Of the infectious [DISEASE]s that are most commonly mistaken for MS the clinician should take into account Whipple's disease, Lyme disease, Syphilis, HIV/AIDS, Brucellosis, HHV-6 [INFECTION], Hepatitis C, Mycoplasma and Creutzfeld-Jacob disease, among others.","0"
"402","TWrex-contraindicated_drug","[INFECTION]","177","186","[DISEASE]","115","122","Of the infectious diseases that are most commonly mistaken for MS the clinician should take into account Whipple's [DISEASE], Lyme disease, Syphilis, HIV/AIDS, Brucellosis, HHV-6 [INFECTION], Hepatitis C, Mycoplasma and Creutzfeld-Jacob disease, among others.","0"
"403","TWrex-contraindicated_drug","[INFECTION]","177","186","[DISEASE]","129","136","Of the infectious diseases that are most commonly mistaken for MS the clinician should take into account Whipple's disease, Lyme [DISEASE], Syphilis, HIV/AIDS, Brucellosis, HHV-6 [INFECTION], Hepatitis C, Mycoplasma and Creutzfeld-Jacob disease, among others.","0"
"404","TWrex-contraindicated_drug","[INFECTION]","177","186","[DISEASE]","233","240","Of the infectious diseases that are most commonly mistaken for MS the clinician should take into account Whipple's disease, Lyme disease, Syphilis, HIV/AIDS, Brucellosis, HHV-6 [INFECTION], Hepatitis C, Mycoplasma and Creutzfeld-Jacob [DISEASE], among others.","0"
"405","TWrex-contraindicated_drug","[PREGNANCY]","298","307","[ESTRADIOL]","121","130","The effect of non-esterified fatty acids (NEFA) on the in vitro binding of testosterone, 5-alpha dihydrotestosterone and [ESTRADIOL] E2 to sex hormone binding globulin (SHBG) was examined using pooled normal female serum, and SHBG and albumin fractions obtained from the partial purification of late [PREGNANCY] serum.","0"
"406","TWrex-contraindicated_drug","[PREGNANCY]","60","69","[TESTOSTERONE]","0","12","[TESTOSTERONE] gradually increased from the early to the late [PREGNANCY].","0"
"407","TWrex-contraindicated_drug","[VON WILLEBRAND]","122","136","[DDAVP]","80","85","As far as the hemostatic prophylaxis is concerned, the use of the dermopressin ([DDAVP]), in patients with hemophilia A and [VON WILLEBRAND] disease, guarantees the realisation of dental practice without hemorrhagic risk.","0"
"408","TWrex-contraindicated_drug","[PREGNANCY]","42","51","[ESTRADIOL]","287","296","Animals were hysterectomized at Day 15 of [PREGNANCY] and either untreated or given a) a subcutaneous Silastic capsule containing crystalline testosterone, b) a subcutaneous Silastic capsule containing crystalline dihydrotestosterone, or c) daily subcutaneous injections of 100 micrograms [ESTRADIOL].","0"
"409","TWrex-contraindicated_drug","[PREGNANCY]","130","139","[ESTRADIOL]","20","29","Levels of cortisol, [ESTRADIOL] and progesterone were measured in 172 amniotic fluid samples collected by amniocentesis during late [PREGNANCY].","0"
"410","TWrex-contraindicated_drug","[VON WILLEBRAND DISEASE]","122","144","[DDAVP]","80","85","As far as the hemostatic prophylaxis is concerned, the use of the dermopressin ([DDAVP]), in patients with hemophilia A and [VON WILLEBRAND DISEASE], guarantees the realisation of dental practice without hemorrhagic risk.","0"
"411","TWrex-contraindicated_drug","[PREGNANCY]","95","104","[PROGESTERONE]","33","45","The possible mechanisms by which [PROGESTERONE] contributes to the maintenance of early and late [PREGNANCY] are discussed.","0"
"412","TWrex-contraindicated_drug","[THROMBOSIS]","175","185","[NORGESTIMATE]","133","145","Epidemiological studies have shown that women who use third-generation oral contraceptives (OC) containing desogestrel, gestodene or [NORGESTIMATE] have a higher risk of venous [THROMBOSIS] than women who use second-generation OC containing levonorgestrel.","0"
"413","TWrex-contraindicated_drug","[THROMBOSIS]","175","185","[DESOGESTREL]","107","118","Epidemiological studies have shown that women who use third-generation oral contraceptives (OC) containing [DESOGESTREL], gestodene or norgestimate have a higher risk of venous [THROMBOSIS] than women who use second-generation OC containing levonorgestrel.","0"
"414","TWrex-contraindicated_drug","[VENOUS THROMBOSIS]","168","185","[LEVONORGESTREL]","237","251","Epidemiological studies have shown that women who use third-generation oral contraceptives (OC) containing desogestrel, gestodene or norgestimate have a higher risk of [VENOUS THROMBOSIS] than women who use second-generation OC containing [LEVONORGESTREL].","0"
"415","TWrex-contraindicated_drug","[PREGNANCY]","141","150","[ISOTRETINOIN]","0","12","[ISOTRETINOIN] (13-cis-retinoic acid, Accutane) increases the risk of major congenital malformations in infants exposed to isotretinoin during [PREGNANCY].","0"
"416","TWrex-contraindicated_drug","[PREGNANCY]","141","150","[ISOTRETINOIN]","121","133","Isotretinoin (13-cis-retinoic acid, Accutane) increases the risk of major congenital malformations in infants exposed to [ISOTRETINOIN] during [PREGNANCY].","0"
"417","TWrex-contraindicated_drug","[PREGNANCY]","108","117","[DES]","100","103","The authors compared the incidence of breast cancer in 3033 women who had taken diethylstilbestrol ([DES]) in [PREGNANCY] during the period 1940-60 with the incidence in a comparable group of unexposed parous women.","0"
